scale0_kurtosis,scale0_mean,scale0_skewness,scale0_std,scale1_kurtosis,scale1_mean,scale1_skewness,scale1_std,scale2_kurtosis,scale2_mean,scale2_skewness,scale2_std,scale3_mean,scale3_std,scale4_mean,scale4_std,scale5_mean,scale5_std,scale6_mean,scale6_std,scale7_mean,signal_mean,label
-0.444771767,0.571864426,0.217330784,0.59431088,-0.707554042,0.99811542,0.937906265,1,-1,1,1,0.928567111,0.418084562,0.401423126,0.478677571,0.504732132,0.664189816,0.651644409,0.51265347,0.313387126,0.00402038917,0.000200510025,False
-0.693630278,0.585548878,0.082889013,0.590904474,-0.206077397,0.94104588,0.710576952,1,-1,1,1,0.967844903,0.587437272,0.583186626,0.673872352,0.766363442,0.0986930355,0.095433712,0.979575634,0.0541890226,0.4809919,0.0011715889,False
-0.893560827,0.460829854,0.0761997998,0.400392264,-1,0.834328055,0.135276839,0.720409691,-0.967232704,0.793855131,1,0.681090772,0.457634002,0.434038728,0.793950498,0.673740804,1,1,0.697955489,0.153321967,0.103549428,0.000988781452,False
-0.221876964,0.347884178,0.0255394373,0.37615788,0.362707406,0.519783139,0.164994195,0.56749928,1,0.628907859,1,0.710487187,0.427213073,0.430303693,0.434560537,0.527295947,1,1,0.654447079,0.185636684,0.176181689,0.0016797781,False
0.403954685,0.204940766,0.222071022,0.263515592,0.223013088,0.394663393,0.00673267664,0.495097905,1,0.28010717,1,0.38210696,0.279416293,0.348350525,0.552269161,0.626014709,0.50726831,0.589492917,1,1,0.0137523459,0.00413858891,False
0.439239472,0.297357202,0.0340559743,0.366496295,0.4186894,0.475512773,0.140602857,0.583582342,1,0.486384839,1,0.638327897,0.396399379,0.469432741,0.687849164,0.772532284,1,1,0.414402485,0.401224554,0.451812834,0.0020866394,False
-1,0.236631393,0.0906441584,0.237415418,-0.78565824,0.394450873,0.274740666,0.405016035,-0.861493766,0.476754516,1,0.478128076,0.369098336,0.394149393,0.670792997,0.67276001,1,1,0.816451669,0.704445779,0.0559652634,0.00309038162,False
-1,0.261232913,0.460124224,0.297886103,-0.903878748,0.420756042,1,0.496142387,-0.8792063,0.563332081,0.926980555,0.649374306,0.284589976,0.313554615,0.47549805,0.513084233,1,1,0.376688182,0.368178219,0.129968598,0.00389945507,True
-0.706098378,0.378425807,1,0.345238864,-0.669353485,0.608848274,0.507421315,0.558650613,-1,0.619579554,0.341703087,0.55934602,0.591155708,0.540429771,0.933976948,0.841196954,1,1,0.621574163,0.468836963,0.3532134,0.000131130219,False
0.574090481,0.472294629,0.0224896539,0.500639796,-1,0.859471023,0.0561408624,0.852864146,-0.807005763,1,1,1,0.4362773,0.431536764,0.677646935,0.650187552,0.308132976,0.263714582,0.674028218,0.289485037,0.0239396971,0.000780284405,False
-1,0.307920188,0.130963236,0.348103642,-0.321971804,0.492329657,0.428633571,0.578675449,0.12120302,0.57285428,1,0.653190494,0.320472062,0.368831098,0.409662426,0.429504663,1,1,0.197859153,0.187697813,0.240398496,0.00129085779,False
-0.667936563,0.326952696,0.181346178,0.505586445,-1,0.539537787,0.311494291,0.835443079,0.786927938,0.606140673,1,0.967793822,0.341112286,0.541650057,0.55782491,0.838969886,0.65246582,1,1,0.281467706,0.414845645,0.000395059586,False
-0.422112674,0.291890889,0.0123492172,0.34318161,-1,0.471618056,1,0.536525249,-0.92482692,0.647891402,0.526689827,0.717193902,0.491014898,0.582144916,0.794293582,0.928321362,1,1,0.741834581,0.362451047,0.250919789,3.0875206E-05,False
-1,0.235655397,0.12888591,0.272146612,-0.403770328,0.392971635,0.178593889,0.490254879,-0.48855561,0.359359145,1,0.402173162,0.429340184,0.460978717,0.482024282,0.601412117,1,1,0.687338471,0.373757362,0.145621374,0.00193929672,False
-0.555592179,0.499497622,0.628098488,0.52819562,-0.314519256,0.844490767,1,0.896178126,-1,1,0.577954173,1,0.37112838,0.400152028,0.408985466,0.401486933,0.433136106,0.500913799,0.398045123,0.345827222,0.547786474,0.00146615505,False
-0.451895922,0.309219807,0.0750555992,0.33135587,-1,0.567795694,0.032160867,0.582268357,-0.47000432,0.434866369,1,0.452523172,0.448254943,0.448168457,0.614205122,0.649031043,1,1,0.413008809,0.355767131,0.223720565,0.00274521112,False
0.244684279,0.614145458,0.0118223643,0.606421649,0.401759624,0.993939519,0.275414795,1,-1,1,1,0.905884206,0.465238363,0.476434082,0.675618112,0.584979594,0.645168424,0.616411984,0.948748171,0.363768846,0.268715769,0.00119739771,False
-0.462817192,0.602586687,0.195620596,0.623814166,-1,1,0.0750267506,1,-0.514452994,0.89069289,1,0.924415827,0.41834265,0.443185508,0.393939406,0.415477514,0.640397906,0.638624609,0.585909128,0.16980134,0.445092648,0.000780045986,False
0.226190954,0.487949759,1,0.642135501,0.689576626,0.761285961,0.656649768,1,-1,0.832548201,0.115837403,0.942792714,0.370443702,0.423050433,0.677764893,0.811978161,0.863240838,0.995792568,1,0.831158042,0.111065596,0.00224202871,False
-1,0.60003525,0.0697717592,0.575120926,-0.30758509,0.986240029,0.0996131822,0.961381555,0.0802411065,1,1,1,0.468221337,0.43955788,0.478618413,0.41936928,0.519736826,0.411089003,0.472098202,0.365665495,0.592134655,0.00251579285,False
-1,0.337725222,0.0283147227,0.366257876,0.139100447,0.473721325,0.133849293,0.544608533,-0.78776145,0.420801103,1,0.465979248,0.428451478,0.451660126,0.695530057,0.782062352,1,1,0.68126595,0.183830962,0.186158851,0.000487685204,False
-0.818170667,0.403517991,0.150303558,0.481404275,-1,0.7040959,0.252759725,0.832048535,-0.978036702,0.659010291,1,0.789057255,0.438392788,0.520632446,0.574639201,0.656093717,1,1,0.445950925,0.189482644,0.0335063227,0.000172019005,False
-0.544799924,0.391439706,0.156874433,0.424355894,-1,0.726566851,0.242630497,0.731978655,-0.879673004,0.66697675,1,0.696573079,0.357886851,0.438906044,0.628462136,0.593475699,1,1,0.402944237,0.359123886,0.356269419,0.00042873621,False
-0.344879538,0.51364255,0.223362133,0.547353208,0.114067122,0.865623832,0.259219706,0.959855437,-1,1,1,1,0.759425938,0.807991862,0.666799247,0.776663065,0.887707055,0.933411777,0.163597882,0.0432117283,0.267979264,0.000323116779,False
-1,0.611768901,1,0.576987624,-0.872977316,1,0.510769904,1,0.167936966,0.937701285,0.258880526,0.976127625,0.447978079,0.467531174,0.830981314,0.734055638,0.8082183,0.807426035,0.768029153,0.622207046,0.319241971,0.00118780136,False
-1,0.451644778,0.0113910027,0.537101328,-0.523250997,0.767632544,0.151469961,0.931129873,0.246285021,0.794068515,1,1,0.780023873,0.915049076,0.71460712,0.808848917,0.378251225,0.588906884,0.687762082,0.680575669,1,0.000765919685,False
-1,0.421678036,0.110679388,0.393109053,-0.482620329,0.785855889,0.345583856,0.751692295,-0.865953147,0.639356732,1,0.605468273,0.357997209,0.395078927,0.893787146,0.761077583,1,1,0.961256444,0.724910676,0.0539070666,0.00399881601,False
-0.402941942,0.406282276,1,0.578717828,-0.489055544,0.681326985,0.837513387,0.969451725,-1,0.758044302,0.564277768,1,0.346194535,0.494462848,0.53736186,0.797127903,0.342790812,0.469457865,1,0.140116781,0.15890497,0.00077009201,False
-0.831391096,0.278854072,0.144398674,0.298857123,-1,0.519794226,0.140851915,0.531154037,-0.398849905,0.447600216,1,0.469360709,0.366817862,0.383471012,0.512120783,0.548657596,1,1,0.341605216,0.310385466,0.40275085,0.000211894512,False
-0.302440822,0.548708141,0.0204209778,0.597717285,-0.00944716856,0.884851456,1,0.962542593,-1,1,0.251912624,1,0.673454881,0.688349009,0.963174939,0.950124979,0.991496205,0.999718845,0.599464655,0.343370795,0.0974902734,0.00196230412,False
-0.89207989,0.497484803,0.0935861766,0.514715493,-0.120747387,0.797084033,1,0.831490457,-1,0.812106133,0.514931381,0.838467658,0.382808179,0.389791489,0.550981224,0.454463929,1,1,0.143711999,0.0678609982,0.210986733,0.00143373013,False
-0.262842834,0.485177487,0.602494419,0.530039907,-0.58260566,0.833287656,1,0.855950952,-1,1,0.736977458,1,0.799306452,0.889039874,0.813056648,0.825870633,0.726426601,0.660961807,0.392708004,0.223115057,0.575148165,0.00250118971,False
-0.541269243,0.618032217,0.122878715,0.630602062,-1,1,0.281805366,0.998479068,-0.199471787,0.977324605,1,1,0.84693408,0.911504686,0.502265394,0.529862761,0.504015148,0.460973322,0.239962161,0.194982842,0.922897995,0.00121682882,False
-0.780402243,0.542786479,0.611096978,0.541833401,-0.838556468,0.922250867,0.314406663,0.900322795,-1,1,1,1,0.451551646,0.464554965,0.993728936,0.888805866,0.978391767,0.962288916,0.716393113,0.597270012,0.164325476,0.00349831581,False
-0.691917002,0.613249004,0.407495618,0.61950165,-1,1,0.418695152,1,-0.440725297,0.869488239,1,0.897233844,0.536595762,0.546306193,0.595192611,0.421856582,0.804922342,0.696419179,0.559022427,7.6775621E-05,0.194617599,0.00129878521,False
-1,0.388614267,0.114745423,0.36639142,-0.314330488,0.544848442,0.237039536,0.538850427,-0.662090778,0.646818399,1,0.641583681,0.672955871,0.656616747,0.607479572,0.587591052,1,1,0.163214624,0.103066631,0.0882140175,0.000788807869,False
-0.709691644,0.629827559,0.137333289,0.596189439,-1,1,0.0792869627,0.941501915,0.792863369,0.986021936,1,1,0.663522959,0.632906854,0.528955162,0.461749196,0.444478244,0.392715842,0.526718676,0.0982357413,0.0181961693,0.000506579876,False
-0.755888343,0.314449877,0.319951475,0.394780278,-0.125388026,0.464584976,1,0.605005145,-1,0.748604655,0.852998078,0.936634541,0.438872218,0.60704422,1,0.782665551,0.920982957,1,0.870188296,0.901657641,0.205098674,0.00177621841,False
-0.699632943,0.562558472,0.0950494111,0.579837978,-0.546540618,0.924103737,1,0.942317247,-1,1,0.195368513,1,0.572468817,0.609268665,0.663149655,0.733235836,0.534771025,0.515797436,0.263347,0.225230321,0.347460181,3.439188E-05,False
-0.932389617,0.357040018,0.23826091,0.42124337,-1,0.569503129,0.19871752,0.67951417,-0.505160451,0.595975459,1,0.712304711,0.6681813,0.77094692,0.813171268,0.825571835,0.711341918,0.920297563,1,1,0.330449671,0.00273323059,False
-0.583852828,0.504184186,0.0775406808,0.538551986,-0.53015691,0.781190872,0.708362699,0.839484692,-1,1,1,1,0.465186864,0.497789472,0.610776007,0.579652488,0.788111567,0.763898253,0.511930287,0.409732997,0.212523326,0.00153148174,False
0.353194505,0.520315707,0.55447495,0.527866364,1,0.899366915,1,0.902240217,0.318001986,1,0.00475007575,1,0.556819856,0.519972324,0.577604234,0.510081828,0.56976074,0.584993124,0.983540237,0.0837892815,0.133108601,0.00192630291,False
0.0210691616,0.253975362,0.296657801,0.319055408,0.471240133,0.418699026,0.0518593825,0.546190262,1,0.406828344,1,0.495834619,0.459821135,0.574053466,0.642513633,0.750236392,0.728431225,0.774063885,1,1,0.425937235,0.00370901823,False
-0.283055186,0.47798118,0.0441599488,0.502475619,0.449549437,0.848363459,0.149506524,0.914740145,-1,1,1,1,0.337598234,0.361042798,0.974571943,0.715626955,0.829458177,0.770874739,0.224023148,0.104411677,0.0994633064,0.00150173903,False
-1,0.251014918,0.0192966219,0.260354578,-0.597796619,0.43335849,0.182131052,0.448555738,0.126102105,0.467011184,1,0.492904216,0.44416213,0.530456603,0.860078156,0.822958827,1,1,0.556411028,0.465962768,0.201066032,0.00167739391,False
-0.500910878,0.274026811,0.150897101,0.332807064,-1,0.489705861,0.0656452477,0.566962063,-0.295258582,0.40702647,1,0.485500038,0.384480655,0.451826304,0.635601103,0.71258235,1,1,0.206174776,0.0443459228,0.448348999,0.00110208988,False
1,0.291842908,0.824393034,0.293117702,0.488984883,0.46847418,0.208065853,0.470719308,0.0219599772,0.471038878,1,0.488073289,0.533391058,0.452304333,0.827532232,0.719289243,1,1,0.183881253,0.141521797,0.0480631515,0.00155973434,False
-0.0930669755,0.467436522,0.295289516,0.55889833,-0.47335425,0.845486879,0.0950445086,0.963915169,-1,0.882352948,1,1,0.756296933,0.84388268,0.988897026,0.824824512,0.596683502,0.567489445,1,0.158659875,0.0121361129,0.000834584236,False
-1,0.312652946,0.629026473,0.354278773,-0.544653475,0.558487833,0.0187032595,0.650290012,-0.876915157,0.512177229,1,0.58612144,1,1,0.613657296,0.681306481,0.950958312,0.983148396,0.283668429,0.224858865,0.300005883,0.00114691257,True
-0.381631523,0.381029159,0.00742202718,0.498075217,-1,0.643270433,0.25949806,0.828134835,-0.595071673,0.700148642,1,0.941011548,0.796878219,0.957027555,0.594213843,0.738733947,1,1,0.521223545,0.56790328,0.308576316,0.00291466713,False
-0.853428662,0.255076438,0.204511777,0.259777367,-1,0.474902093,0.334878474,0.476177096,-0.672169745,0.476183951,1,0.48960349,0.376259148,0.368112773,0.562156618,0.520040691,1,1,0.485757053,0.409980118,0.154558897,0.00163120031,False
-1,0.476889312,0.0781725347,0.493515939,-0.602386594,0.812579215,0.109575003,0.835608125,0.0285281781,0.918165028,1,1,0.760499001,0.809194505,1,0.745940328,0.70372659,0.650865972,0.315363616,0.265270472,0.438935935,0.000145494938,False
-0.861567676,0.34360972,0.246734574,0.35976398,-1,0.582025707,0.423537374,0.619205236,-0.699498594,0.591556847,1,0.64552784,0.628482699,0.656500459,0.798544407,0.774316549,1,1,0.743812561,0.655953348,0.465854555,0.00287014246,False
-0.666738033,0.228710532,0.0494409502,0.245796338,-1,0.395861834,0.598184943,0.418791205,-0.72028476,0.500742733,1,0.522588372,0.401206017,0.372318834,0.550018728,0.597257078,1,1,0.185788646,0.0072799027,0.215480492,0.00241798162,False
-0.372898221,0.507333636,0.0561269,0.572219968,-1,0.938607097,0.0738319606,1,-0.283541203,0.876218319,1,0.977151215,0.472858667,0.552079141,1,0.914655387,0.881358802,0.843716145,0.824022591,0.761815906,0.328471094,0.00124841928,False
-0.277578712,0.422014475,0.106703497,0.481457114,-1,0.708091259,0.0993457511,0.796986699,-0.641259611,0.906941175,1,1,0.559740305,0.691562057,1,0.849535882,0.781309605,0.743611574,0.836438537,0.762081325,0.181969956,0.000888288021,False
0.0207242314,0.466471344,0.17220895,0.480197847,-0.989789963,0.861050189,0.289456576,0.849276543,-1,0.896863282,1,0.93426317,0.816079021,0.802756786,1,1,0.738757193,0.390766472,0.352496475,0.16656132,0.886598766,0.00173079967,False
-0.808728516,0.303060383,0.527929127,0.364553988,-0.983141541,0.55611676,0.683185637,0.655124128,-1,0.599562526,1,0.714581847,0.443482071,0.475278944,0.721344054,0.790435255,1,1,0.845684767,0.694682717,0.205442548,0.00325530767,False
-0.596067011,0.258776098,0.253475696,0.305656493,-0.537842989,0.389765173,1,0.467308074,-1,0.504348516,0.0265059117,0.555984795,0.315306783,0.358705103,0.454528391,0.52547574,1,1,0.426767081,0.0147782331,0.337306291,0.000969290733,False
-0.260693967,0.330653399,0.52344209,0.380778909,-0.825374424,0.604502738,0.833833218,0.681192458,-1,0.57801038,1,0.645439148,0.682917476,0.725118816,0.85899049,0.9961797,1,1,0.426623464,0.396023721,0.795226872,0.000275790691,False
0.79089421,0.276544452,0.252723724,0.408479333,-1,0.46958375,0.0110398643,0.638178825,-0.272529155,0.593673587,1,0.797784567,0.590632319,0.737189591,0.500065088,0.640121877,1,1,0.394483209,0.41650337,0.674842954,0.00159162283,False
-0.843689203,0.332339138,0.500599265,0.398157269,-0.0343230516,0.535367846,0.735545576,0.662772,-1,0.56547004,1,0.647428513,0.807948351,0.975490034,0.713137031,0.925566435,0.59154433,0.594865918,1,1,0.103482202,0.00234532356,False
0.0714297667,0.458081156,0.26186654,0.565582871,0.115910865,0.725843191,1,0.902093172,-1,0.689616263,0.855393708,0.809206247,0.542494237,0.673602343,0.336639941,0.424887478,1,1,0.292852938,0.200067073,0.011354615,0.0018196702,False
-0.799006164,0.556352437,0.40094915,0.567045569,-1,1,0.2590473,1,-0.268151224,0.807029545,1,0.880622864,0.679837942,0.679681838,0.56966126,0.470524579,0.979999244,0.850698888,0.407434642,0.344743818,0.18684122,0.000436961651,False
0.321057081,0.223919809,0.117888801,0.567023695,-0.149007499,0.404742509,0.115562782,0.96143502,1,0.383546025,1,1,0.265078455,0.653637826,0.40289107,0.948321939,0.406119198,0.865438581,1,0.237749025,0.427046657,0.000341892242,False
1,0.430879027,0.0461628027,0.541271746,-0.31724605,0.699084997,0.0223586075,0.866868258,0.404014409,0.798245132,1,1,0.536908329,0.612254262,0.71148169,0.830050111,0.839902878,0.808772445,1,0.985577166,0.161385104,0.00246250629,False
-0.156563804,0.417327434,0.0620732456,0.532599986,1,0.609799922,0.306109101,0.857799888,0.41346553,0.577138007,1,0.779652596,0.472579956,0.606958151,0.821936011,1,0.635463774,0.810879767,1,0.321679473,0.132669896,0.000682234764,False
-0.754135489,0.230510667,1,0.243194193,-0.845995009,0.410082966,0.588251114,0.429087222,-1,0.469649583,0.135536999,0.495823175,0.36854431,0.358935535,0.622616231,0.596244574,1,1,0.730866551,0.637952507,0.0371258147,0.00107735395,False
0.194702446,0.23244831,0.354900509,0.252874792,1,0.384172112,0.407609642,0.451050639,0.00952201243,0.390027732,1,0.422606081,0.342352957,0.346689105,0.550329864,0.544490874,1,1,0.479875982,0.410346955,0.238630265,0.0014051795,False
-1,0.419026911,0.165862739,0.439137846,-0.406258136,0.621291518,0.112902574,0.712723434,0.330142409,0.73993212,1,0.810950637,0.505121887,0.525109172,0.857165217,0.860190868,1,1,0.922991514,0.808101356,0.109053656,0.0012127161,False
-0.0123473797,0.324085176,0.114080369,0.476968706,-0.919666767,0.550031066,1,0.776515484,-1,0.692093074,0.471409708,0.977398813,0.346957356,0.539432049,0.683317184,1,0.679861784,0.737425745,1,0.219899163,0.51839751,0.000189423561,False
0.0188995283,0.345673829,0.231695443,0.461948842,-0.522864461,0.591166437,0.131618276,0.759558678,-1,0.758673847,1,0.947098553,0.258870006,0.370093852,0.533200681,0.744455576,0.801655352,1,1,0.217962518,0.30727911,0.00152230263,False
0.472759187,0.462578446,0.454802513,0.476794571,-1,0.75158906,0.231792882,0.730132461,0.16309236,0.908422947,1,1,0.374775141,0.355202734,0.860467732,0.81936872,1,0.926068962,0.530249834,0.0463795289,0.485844493,0.00163346529,False
0.0743356496,0.473773062,0.0565783754,0.526446581,0.895475686,0.733397663,0.308835059,0.839630902,1,0.843580246,1,1,0.444822043,0.466939092,0.672752738,0.722350657,1,0.951042056,0.874294519,0.250744104,0.506823301,0.000780403614,False
0.410910994,0.496031016,0.169949636,0.515387118,-1,0.808088183,0.0440462232,0.781081975,-0.115315162,1,1,1,0.234577358,0.22063604,0.459382147,0.430760026,0.333227396,0.260952204,0.47645703,0.357552499,0.499281317,0.000304877758,False
-1,0.408549309,0.350863844,0.46862933,-0.406695813,0.675851882,0.0594622716,0.774473011,-0.805770457,0.645887554,1,0.747636199,0.401820987,0.451737463,0.694671929,0.687218487,1,1,0.847352028,0.788289368,0.225936994,0.000839233398,False
-1,0.560939908,0.0525973961,0.533359349,-0.353742808,0.960647166,0.324515551,0.924088895,0.189174294,1,1,1,0.347362012,0.348536879,0.481392235,0.560768008,0.767484009,0.610488296,0.726071596,0.571231008,0.307180136,0.00114309788,False
-0.111874796,0.475562125,0.203861728,0.454865366,-1,0.698387563,0.257265002,0.669941843,-0.685478032,0.960073948,1,0.848882854,0.52180475,0.472193509,0.704349101,0.655681968,1,1,0.926982224,0.705521226,0.484378695,0.000659942627,False
-1,0.553769469,0.103498064,0.527565897,-0.643752575,0.920823753,0.192501068,0.920975566,-0.348706692,1,1,1,0.490044951,0.492284596,0.631162345,0.683484018,0.762886584,0.649751484,0.919675589,0.779893756,0.631773114,0.000848293304,False
-0.378659755,0.463677496,0.0247382373,0.530054808,-1,0.845613003,0.159477636,0.93425256,-0.10280934,0.79010582,1,0.922059953,0.470168769,0.519887865,0.617771566,0.724067926,0.884344697,1,1,0.93433708,0.162489489,0.003477633,False
-0.782005608,0.516021967,0.666220009,0.541285574,-0.986545146,0.872601867,0.377467453,0.903646529,-1,1,1,1,0.392681211,0.428118676,0.534234703,0.550038218,0.822034121,0.799742639,0.813167572,0.067080155,0.127164781,0.000300884247,False
-0.82425195,0.520036638,0.872618556,0.534499645,-0.428222984,0.880298436,1,0.894619584,-1,1,0.814206898,1,0.409000516,0.386465609,0.375893354,0.345126688,0.556807637,0.529740989,0.643028438,0.540450454,0.215298951,0.000606775284,False
-0.569586515,0.282268494,0.350100905,0.363858968,-1,0.502524376,0.651717365,0.643074632,-0.180751428,0.369040638,1,0.491050422,0.406952024,0.537322402,0.674025953,0.861841381,0.842652261,1,1,0.259451896,0.325610995,0.000265777111,False
-0.535340071,0.471927792,0.990526438,0.520680547,0.331217408,0.691016078,0.880618572,0.751798511,-1,0.702963412,1,0.790239751,0.541416109,0.558121443,0.828604162,0.930271864,1,1,0.51107955,0.317915678,0.245638818,0.00138229132,False
0.314352304,0.567594171,0.704628527,0.584530056,-0.360741496,1,0.454844207,1,-1,0.995271981,1,0.910681069,0.503457904,0.47734189,0.382145226,0.311578542,0.746420979,0.677325666,0.335614115,0.263962448,0.253211945,0.000253558159,False
-0.780631006,0.338796169,0.0367770121,0.383563727,-1,0.539500535,0.111716032,0.623772383,-0.896307111,0.690188885,1,0.760349631,0.342418045,0.404014826,0.617781222,0.674100995,1,1,0.775183082,0.130628377,0.143444598,0.00194764137,False
0.478163868,0.464950979,0.113223352,0.440563679,-1,0.745424509,0.299066484,0.684499621,0.780497849,0.847098947,1,0.793635368,0.443039894,0.397470981,0.583852053,0.465086281,1,1,0.826199174,0.611553967,0.268669456,0.00371569395,False
-0.789559424,0.565864861,0.282161683,0.580512881,1,0.940132082,1,0.958995402,-0.27962032,1,0.366502702,1,0.427397072,0.402723521,0.5225389,0.523961067,0.584007144,0.15440321,0.501937211,0.398924053,0.46093592,0.000242352486,False
-0.0994920135,0.588012576,0.0316592231,0.592774212,-0.440884918,1,0.0615481026,1,-1,0.939810455,1,0.891933143,0.413478971,0.451375157,0.61263454,0.576956749,0.723375916,0.687880039,0.553959489,0.0545854494,0.144783035,7.79628754E-05,False
0.302547127,0.482894719,0.178498134,0.421708703,0.778173089,0.850539088,0.25099957,0.776099801,1,1,1,1,0.213535964,0.207759574,0.327291459,0.174808294,0.359950155,0.247688115,0.603745699,0.086130701,0.491912723,0.000646054745,False
-0.162830412,0.548915565,0.294520795,0.589541256,-1,1,0.747115433,0.988799334,-0.352483392,0.933672607,1,1,0.435426801,0.466120303,0.575982928,0.645464778,0.849396884,0.83145386,0.38652575,0.153865948,0.467872888,0.000386238098,False
-0.492060751,0.579138994,1,0.579994678,-0.621940911,1,0.295542896,1,-1,0.998283088,0.423345387,0.981822848,0.505918801,0.481002003,0.66387403,0.67102313,0.676318347,0.736124575,0.645478606,0.542635977,0.15536049,0.001085639,False
-0.970611274,0.545445561,0.0458220318,0.532598794,1,0.878683746,0.100172311,0.91411835,-0.396284521,1,1,1,0.335071802,0.294589967,0.290790111,0.276924878,0.688644648,0.476378322,0.459451437,0.0379255489,0.0581272766,0.00140333176,False
0.260698885,0.413891673,0.248452365,0.475224882,-0.88123703,0.664493322,0.026893273,0.744700253,1,0.755643725,1,0.896782398,0.556125045,0.609608471,0.564524055,0.677196145,1,1,0.520041764,0.47498101,0.16630505,0.00190204382,False
-0.17807056,0.579671681,0.441627383,0.580421686,-0.411599696,1,0.0422556102,1,-1,0.933246136,1,0.902549028,0.566577256,0.537738681,0.481051743,0.457574099,0.617515862,0.642014325,0.495846689,0.405382991,0.344352156,1.65700912E-05,False
-0.243486926,0.582498431,0.792163372,0.646065176,-0.211877376,0.900417686,0.858250499,0.990210891,-1,1,1,1,0.660411835,0.732097745,0.997046649,0.850627542,0.574601054,0.587492943,0.866135836,0.0554555506,0.565039337,0.000859022141,False
-0.881052971,0.601375163,0.0559822619,0.599044204,-1,0.989088774,0.357834816,1,-0.552415848,1,1,0.999243915,0.481084645,0.488914222,0.601220489,0.606677055,0.790549695,0.775681138,0.301260561,0.252193063,0.0667819679,0.00104516745,False
-0.0125460234,0.577217996,0.148464516,0.601516068,0.281173378,0.935384572,0.207689285,0.998726428,-1,1,1,1,0.476341099,0.452646226,0.641155601,0.702995002,0.429206848,0.398177892,0.145991892,0.0601511374,0.0599556603,0.00126993656,False
-1,0.577480853,0.00529631507,0.582605958,-0.0197136756,1,0.0024716265,1,-0.0143048996,0.826044858,1,0.839355767,0.669210732,0.649242103,0.461299241,0.461930603,0.477991819,0.405311763,0.497223198,0.354252785,0.459236443,0.00188410282,False
-0.638188899,0.642996669,0.294848114,0.629783392,-1,0.976529241,0.176266387,0.973644793,-0.292898715,1,1,1,0.49166131,0.494108081,0.769695044,0.710434675,0.912356377,0.953744173,0.631727815,0.00355569529,0.562088192,0.000452876091,False
-0.785833836,0.587419569,0.0121053346,0.586519718,-1,1,0.00819485076,1,0.479824066,0.818513215,1,0.881468415,0.533471346,0.535272419,0.90732187,0.704358101,0.997817516,0.818045676,0.78801769,0.641399503,0.410533637,0.0032196641,False
0.355388343,0.574451745,0.368156821,0.607355416,-0.38060534,0.978506267,0.642154515,1,-1,1,1,0.941616416,0.343324214,0.324617028,0.666166544,0.59185946,0.731171191,0.68929708,0.282506675,0.230046704,0.562064946,0.000812768936,False
-0.651969373,0.577686012,0.0627244562,0.540646076,-0.523152649,1,0.221246913,1,-1,0.724761844,1,0.690157592,0.526100516,0.502934992,0.572480023,0.493624061,0.571274698,0.263412923,0.807596147,0.0736470893,0.547745109,0.000251054764,False
1,0.597914934,0.360214561,0.632959843,-0.717682838,1,0.234839663,1,-0.339726985,0.870404243,1,0.879077613,0.420012385,0.471459925,0.693230808,0.747198522,0.537739217,0.619688988,0.821937084,0.107124977,0.756337285,1.34110451E-05,False
-0.199411884,0.483488768,1,0.58784467,-0.260170102,0.796172202,0.34487769,1,-1,0.735662997,0.310298592,0.836223304,0.327378124,0.374329805,0.670001507,0.721978486,0.901891291,0.982244134,1,0.101615623,0.101201043,0.000714600086,False
-0.34026593,0.654177308,0.183547631,0.648906529,-0.269710153,0.999541104,0.4239932,1,-1,1,1,0.953170955,0.355133921,0.350117147,0.65058285,0.621468902,0.970020473,0.900781155,0.460903585,0.370639324,0.383838832,0.00101667643,False
-1,0.473912686,0.08136262,0.458846748,0.0268358793,0.770425797,0.015578704,0.775980413,-0.40093866,0.652489066,1,0.683463395,0.383942157,0.425290674,0.83684063,0.743948162,1,1,0.784992397,0.631344259,0.0462807305,0.00060904026,False
-1,0.626441121,0.0241348837,0.617277503,-0.827489436,0.985773563,0.100527965,0.994518876,-0.525986791,1,1,1,0.491596729,0.505163014,0.670910239,0.616794229,0.284065455,0.124119155,0.531584978,0.434908956,0.527208567,0.0011908412,False
-0.434284806,0.559731781,0.0040603634,0.522271097,-1,0.948854148,0.0379121341,0.862684369,0.0936085135,1,1,1,0.350791484,0.376209021,0.442128181,0.456209362,0.70922184,0.635630667,0.863057494,0.653737187,0.18158704,0.00147646666,False
-1,0.345585436,0.0388704613,0.368821859,-0.0276380479,0.544804871,1,0.619959354,-0.0320751332,0.447615743,0.69357866,0.513145387,0.465074748,0.484534383,0.850135446,0.901271164,1,1,0.750280321,0.517891049,0.190427378,0.00308090448,False
-0.740036607,0.361664951,0.0469156727,0.363397181,-1,0.591239691,0.425049335,0.583424151,-0.520362973,0.640148342,1,0.65804565,0.484704286,0.474130809,0.585208356,0.561783612,1,1,0.514257848,0.401287556,0.688469589,0.00258249044,False
-0.300741941,0.513593793,0.340389729,0.590706766,-0.688581645,0.884353697,0.115793183,0.989111304,-1,0.894175828,1,1,0.439770281,0.520364642,0.740176558,0.856815279,1,0.952062428,0.60911727,0.540988982,0.463721842,0.00198096037,False
-0.572168112,0.309112489,0.18263796,0.365941137,-0.341097921,0.497581452,0.47480163,0.586904287,-1,0.513341844,1,0.575735033,0.402939469,0.437217355,0.600063801,0.679210305,1,1,0.808040559,0.777975261,0.020437995,0.00320005417,False
