scale0_kurtosis,scale0_mean,scale0_skewness,scale0_std,scale1_kurtosis,scale1_mean,scale1_skewness,scale1_std,scale2_kurtosis,scale2_mean,scale2_skewness,scale2_std,scale3_mean,scale3_std,scale4_mean,scale4_std,scale5_mean,scale5_std,scale6_mean,scale6_std,scale7_mean,signal_mean,label
-0.999020755,0.422034711,0.113552377,0.421734661,-0.514149427,0.772345543,0.104105465,0.768219531,-1,1,1,1,0.203967944,0.226721898,0.2933456,0.270926863,0.191678077,0.174027875,0.0211908333,0.0165973715,0.0856924802,0.000565826893,False
-1,0.425585657,0.156751782,0.421674103,-0.941942692,0.754613221,1,0.751865685,-0.957238138,1,0.428550005,1,0.281525463,0.272651166,0.335274071,0.3372778,0.102206089,0.102196999,0.0623161234,0.0526129864,0.0104558012,3.16500664E-05,False
-0.851369143,0.422834009,0.0615821593,0.425949514,-1,0.766686499,0.21204032,0.768041015,-0.987899601,1,1,1,0.309221476,0.295690835,0.412050784,0.427589029,0.240098879,0.126976848,0.0263418499,0.00168946991,0.0222266242,0.00018954277,False
-0.899708569,0.409372479,0.297279119,0.415194303,-0.976194739,0.743078113,0.986728251,0.753905416,-1,1,1,1,0.19579336,0.242716596,0.328186899,0.339571476,0.286486596,0.258370847,0.0895387903,0.0738120154,0.0123796295,0.00083386898,False
0.153606921,0.402378291,0.0891474485,0.414433479,0.230947658,0.696886778,1,0.728032887,-1,1,0.237926483,1,0.299265087,0.292824268,0.312075138,0.276963592,0.238144323,0.233816803,0.227110341,0.183801174,0.0380014293,0.00104856491,False
-0.819657087,0.410340965,1,0.41136989,-0.967648149,0.75288707,0.505298436,0.754276872,-1,1,0.0880411044,1,0.243430763,0.229470223,0.32128185,0.298583955,0.121001981,0.0953368917,0.123580515,0.0161684752,0.0330224186,0.000199139118,False
1,0.395141631,0.150572687,0.418408751,0.982558489,0.70918566,0.738512516,0.751419187,0.761112034,1,1,1,0.537759721,0.476015836,0.396547645,0.362684369,0.247312158,0.220208019,0.237332553,0.0469191894,0.0717140287,0.000397741795,False
-0.655655801,0.425162375,0.163253099,0.435442775,-0.857181311,0.782666326,1,0.788833976,-1,1,0.961716533,1,0.340078056,0.325560391,0.330184191,0.309131622,0.36506474,0.321555227,0.0988377929,0.0827410147,0.11969123,0.000471949577,False
-1,0.453520983,0.466390014,0.442819178,-0.92242074,0.806506217,0.889689267,0.798861086,-0.934759557,1,1,1,0.177968383,0.175339803,0.42937243,0.440352648,0.19176358,0.197314098,0.0588169992,0.0502444357,0.0044503659,0.000149965286,False
-0.977326691,0.399604917,0.946365535,0.400588542,-1,0.711451173,1,0.706037641,-0.866738379,1,0.555392921,1,0.179084703,0.19043301,0.247268617,0.221876338,0.206701905,0.201075926,0.0613645501,0.0530038103,0.0367760174,0.00071400404,False
-0.664114177,0.39751336,0.145179868,0.427816987,-0.716898024,0.764827549,0.375053138,0.812396705,-1,1,1,1,0.265578449,0.302278578,0.388620526,0.414161026,0.20497328,0.213158607,0.159002393,0.146956339,0.0157618728,0.000894963741,False
-0.834736109,0.439673543,0.84227103,0.424732298,-1,0.800409496,1,0.767385721,-0.733297706,1,0.512059629,1,0.328985661,0.326627135,0.270057678,0.26366058,0.229504272,0.221171454,0.0649763197,0.0119197732,0.0383936055,0.000564157963,False
-0.993777096,0.425497472,0.139312848,0.430206895,-1,0.751006305,1,0.759384453,-0.991289318,1,0.929276228,1,0.231130943,0.241442189,0.282183081,0.264154792,0.231240302,0.231186196,0.112413093,0.0974876657,0.0400955603,0.000323832035,False
-1,0.420992225,0.816678345,0.414289325,-0.970024645,0.765874386,0.705536664,0.753373384,-0.508721232,1,1,1,0.231188014,0.215298772,0.191158205,0.158226281,0.205644652,0.172460377,0.0644346699,0.0214568395,0.0685763285,0.0001501441,False
-0.871994913,0.438624263,0.0139581142,0.425934374,-0.565982163,0.746628582,0.170740217,0.737781942,-1,1,1,1,0.516963124,0.482746452,0.501283824,0.529399872,0.247840509,0.19901374,0.0228212625,0.00234832591,0.0187791735,0.00014179945,False
-0.777520776,0.403580934,0.0719885081,0.403314799,-1,0.709162474,0.21813485,0.704942584,-0.495516837,1,1,1,0.207076773,0.205478966,0.254349828,0.250905395,0.146300912,0.169881865,0.0729620606,0.0216030367,0.0667293221,7.83801079E-05,False
-0.844277322,0.450511575,0.759054601,0.444033056,-1,0.844999433,0.425988734,0.815640032,-0.889392972,1,1,1,0.331538558,0.345297068,0.370983273,0.323510826,0.251209199,0.176268294,0.0992202312,0.0592842437,0.0734645426,0.0002784729,False
-0.705135882,0.437189877,1,0.436142623,-0.744076133,0.80913806,0.78999275,0.797141433,-1,1,0.472040266,1,0.361125827,0.350912213,0.500190854,0.481045336,0.30174461,0.253027856,0.180606008,0.149256989,0.00831065886,2.57492065E-05,False
1,0.404653072,0.0115045253,0.426203221,0.828860998,0.723586798,1,0.76339829,0.645529389,1,0.42357102,1,0.438091576,0.414530039,0.385221004,0.32132408,0.355836987,0.2709167,0.251584947,0.115262464,0.010556424,0.000228643417,False
-0.921788335,0.430493474,0.490826488,0.427026838,-1,0.776080608,0.205494359,0.769040108,-0.879469573,1,1,1,0.165430427,0.189219788,0.302367419,0.26995638,0.12311817,0.0677017421,0.066663906,0.0162480306,0.0503295064,0.000406324863,False
-0.933128119,0.399600178,0.105533518,0.403887808,-0.943217576,0.709035635,0.298964381,0.71379602,-1,1,1,1,0.20368889,0.217444584,0.203955442,0.207595557,0.0740018114,0.079789117,0.0462391376,0.0410168692,0.0577429496,3.82661819E-05,False
-0.987953484,0.400651574,0.148978695,0.400643468,-1,0.734089196,0.994236827,0.730989516,-0.792275131,1,1,1,0.127687693,0.132587403,0.266194254,0.248740301,0.131921008,0.103826195,0.0205444414,0.0155527443,0.0013068046,0.000751793385,False
-0.908223629,0.4123151,0.507243991,0.417086124,-0.936871886,0.745923936,1,0.753416598,-1,1,0.514178038,1,0.236540139,0.252621293,0.28959623,0.296907872,0.18677406,0.187375546,0.100218251,0.0895705074,0.0208583195,0.000765681267,False
-0.901267588,0.411137938,0.352043629,0.412131906,-1,0.750408947,0.16929768,0.734226942,-0.914836586,1,1,1,0.244605437,0.275406688,0.371729285,0.277386755,0.391160965,0.1073661,0.0422130488,0.0347664766,0.0284853671,0.000111460686,False
-0.972522855,0.397734344,0.160033464,0.397903264,-0.792768955,0.713836193,0.305992872,0.720888615,-1,1,1,1,0.197281837,0.232388467,0.259993941,0.28138712,0.187411368,0.157571986,0.072494939,0.059478879,0.0531762354,0.000353693962,False
-0.591162443,0.445310175,0.264945954,0.450772762,-0.950614035,0.786293745,0.341389656,0.777716219,-1,1,1,1,0.409777641,0.447864473,0.472503573,0.435873836,0.113687977,0.0955896899,0.126758918,0.00707617588,0.0138376718,7.02738762E-05,False
-0.827378333,0.407831192,1,0.401678532,-1,0.773142576,0.313782871,0.739302218,-0.496656984,1,0.981691599,1,0.262812376,0.281353414,0.307008266,0.31728524,0.454424828,0.367110014,0.114883661,0.0958359167,0.116943888,1.90734863E-06,False
-1,0.424467117,0.783106804,0.413654357,-0.987251401,0.754281461,0.815296471,0.726030111,-0.790446103,1,1,1,0.237554535,0.224017724,0.319486171,0.308242708,0.139371157,0.13386023,0.116973832,0.0942171738,0.0214054342,0.000241398811,False
0.307989687,0.445192128,0.157196641,0.454802811,-1,0.824707806,0.32137382,0.842335224,-0.0882481933,1,1,1,0.408878595,0.399484754,0.494775981,0.432541341,0.367783785,0.304391623,0.107534975,0.0856989175,0.111552596,0.00102806091,False
-0.816576064,0.425731927,0.755535483,0.431319296,-0.983631909,0.764628053,0.315808445,0.762645781,-1,1,1,1,0.333435506,0.328841269,0.311884463,0.315633357,0.0984223559,0.0602597781,0.105426632,0.0887268186,0.0674301311,0.000905692577,False
-0.590147078,0.447364807,1,0.453893095,-1,0.786710203,0.539545715,0.785111606,-0.255161643,1,0.327922612,1,0.369911402,0.350207806,0.406354487,0.412386507,0.152131945,0.144533858,0.0738685355,0.0442725196,0.0340991355,6.43730164E-05,False
-0.732747734,0.411011815,0.423736155,0.415427357,-1,0.750533283,0.304377139,0.751460731,-0.907725513,1,1,1,0.247220963,0.268237948,0.430225968,0.42830649,0.194724813,0.175515741,0.0943876877,0.0161767527,0.0163749922,1.78813934E-07,False
-1,0.441542596,0.214952722,0.432908446,-0.887893021,0.789081395,0.103417017,0.792792976,-0.578010499,1,1,1,0.384242773,0.37713626,0.428497642,0.391589314,0.290167749,0.192361966,0.0635774359,0.00963694416,0.054316856,0.000290632248,False
0.365995109,0.390156597,0.241939351,0.399727285,0.974409461,0.727409661,1,0.757955492,-1,1,0.622031391,1,0.267040074,0.292401403,0.230838358,0.237038791,0.228213862,0.248449564,0.0395563878,0.0318649262,0.0260049943,0.000645458698,False
-1,0.447072059,0.0330513157,0.438818514,-0.98336935,0.831031442,0.347538888,0.813878596,-0.107828259,1,1,1,0.278439492,0.275949776,0.523995996,0.446611464,0.212673515,0.215419605,0.106956646,0.0882013887,0.0403564051,0.000626564026,False
-0.787283719,0.43099612,0.204782814,0.442411602,-0.710114539,0.777249932,0.355124533,0.80362165,-1,1,1,1,0.343568921,0.339837551,0.338156015,0.337827742,0.495303303,0.4244093,0.251117498,0.115454242,0.125022501,0.000335395336,False
-0.566836417,0.404411912,0.584568501,0.418886364,-0.550868154,0.740968227,0.392031401,0.755952179,-1,1,1,1,0.322278023,0.361550987,0.296059579,0.277685434,0.443653345,0.21874994,0.0425762311,0.00234658597,0.0829963386,0.000113487244,False
-0.91585499,0.429887742,1,0.426145434,-1,0.78514117,0.46363315,0.778163552,-0.932509184,1,0.367165148,1,0.196940914,0.194746107,0.271029443,0.273866326,0.243287876,0.221985444,0.115466945,0.0473693088,0.0903478712,0.000198245049,False
-1,0.420065731,0.134521469,0.394617617,-0.222875819,0.735891283,1,0.711469829,-0.0550220385,1,0.0213553663,1,0.325483382,0.287091523,0.165796325,0.143577129,0.668407381,0.423456073,0.242131576,0.181739554,0.139201969,0.000394940376,False
0.770148754,0.427889556,0.214233831,0.457015365,-0.651939809,0.783921242,0.139541149,0.832347035,-1,1,1,1,0.322829008,0.331467301,0.561292589,0.554287553,0.206898347,0.179126978,0.234683394,0.123249613,0.109972998,0.000648379326,False
-0.952197134,0.430703193,0.865282178,0.435435355,-1,0.7840783,1,0.792695761,-0.998835802,1,0.816552818,1,0.272558182,0.280255258,0.359916776,0.418401748,0.397800535,0.369268656,0.0623847321,0.0552361012,0.0335384272,0.000169932842,False
-0.990967929,0.41881761,0.267208993,0.420482188,-0.94577384,0.742627144,0.654883921,0.747215986,-1,1,1,1,0.178228214,0.189935043,0.198080868,0.208975643,0.168136567,0.125001118,0.0430691838,0.00967324432,0.0446648709,0.000131964684,False
-0.57796371,0.408472836,0.0664609149,0.40871191,-1,0.718150973,0.328974843,0.709399164,-0.629140377,1,1,1,0.457470268,0.48341164,0.31480819,0.334710628,0.181509778,0.199766189,0.185012549,0.0571527854,0.0563063696,0.000114798546,False
-0.602846026,0.43641305,0.438130349,0.424558192,-1,0.778875649,0.956439853,0.761139691,-0.175481841,1,1,1,0.302192062,0.296002865,0.408983171,0.344600976,0.0628232509,0.0508572906,0.0844384953,0.0621614829,0.0482656173,0.000485897064,False
-1,0.417362243,0.427522093,0.417357773,-0.553858101,0.6826244,1,0.699129045,-0.437648833,1,0.997725844,1,0.316387683,0.305701315,0.369311363,0.308696896,0.227312088,0.200449884,0.0189916976,0.0151538486,0.107578918,0.000452637672,False
-0.47984156,0.416227907,0.410206437,0.418642312,-0.434962541,0.740987301,0.113540232,0.747264206,-1,1,1,1,0.575338602,0.523595631,0.441281229,0.452057123,0.377219409,0.380891204,0.336471111,0.277050823,0.0442920327,0.000290811062,False
-0.331896156,0.403011411,0.590776026,0.427119792,-0.152186304,0.730806887,1,0.781838536,-1,1,0.20159474,1,0.299859554,0.309800744,0.40960297,0.368462801,0.115748011,0.0891396105,0.0207442902,0.0176402535,0.00128265889,2.39014626E-05,False
-0.938991368,0.40943101,0.519766748,0.415400356,-0.954630911,0.742129445,0.559919953,0.751365542,-1,1,1,1,0.16274713,0.208052382,0.278622538,0.265107632,0.132513747,0.14108257,0.0878562704,0.0784340054,0.000724090147,5.96046448E-05,False
-1,0.439151168,1,0.427154183,-0.975483179,0.793404222,0.707348466,0.764889717,-0.937929928,1,0.956454396,1,0.269663036,0.25943163,0.326946378,0.331285208,0.228133649,0.139571875,0.0443594046,0.0129331388,0.0170980189,0.00042527914,False
-0.765113115,0.418160826,1,0.417270929,-1,0.763451874,0.250053614,0.748859167,-0.808616161,1,0.254480571,1,0.302596182,0.320357025,0.343067646,0.306274891,0.190277308,0.190939233,0.0855319574,0.0742738843,0.0706966966,6.63399696E-05,False
-0.789383471,0.446916997,0.0303304102,0.432801753,-1,0.817659378,0.103726648,0.777861595,-0.438730568,1,1,1,0.260897756,0.229908615,0.420861512,0.422684997,0.0901553407,0.0801342651,0.101553418,0.0538450666,0.082788527,0.000157237053,False
-0.965608358,0.422547489,0.333370924,0.417537481,-1,0.734710753,0.424743295,0.729544699,-0.861271024,1,1,1,0.320118219,0.303353786,0.359268129,0.367214471,0.269010544,0.229166836,0.111645319,0.0924378037,0.0591076724,4.01139259E-05,False
1,0.425522953,0.07279329,0.430355489,0.924539864,0.770897448,0.00365899876,0.784377813,0.0104102306,1,1,1,0.484509856,0.446380883,0.603792846,0.539106071,0.419743955,0.354604483,0.0947923586,0.0752508789,0.0338417217,0.000126183033,False
-0.881977558,0.393907458,0.70079571,0.403997779,-0.815623224,0.708064497,1,0.738727987,-1,1,0.321160257,1,0.239410669,0.24934724,0.354450732,0.405157238,0.16139175,0.142646655,0.0748969316,0.0678936616,0.0167702157,1.79409981E-05,False
-0.838998139,0.45641607,0.298129678,0.424437255,-1,0.830771923,0.145422876,0.763400137,-0.419249564,1,1,1,0.455244452,0.426885664,0.508425713,0.442304671,0.514704943,0.39040643,0.160651356,0.0246997476,0.17989181,0.000287115574,False
-0.579550505,0.426628321,0.505815268,0.446159929,-0.766792119,0.719462156,0.433127135,0.746786535,-1,1,1,1,0.331728309,0.340692252,0.292691052,0.297316492,0.366902649,0.353090763,0.152238518,0.13093695,0.0634321496,0.000158131123,False
-0.75509733,0.41256845,1,0.418587387,-0.679514408,0.764139414,0.557324409,0.785562873,-1,1,0.557596564,1,0.187307507,0.202546746,0.220659435,0.220884621,0.217845365,0.24821727,0.0551817939,0.0474526435,0.00100576889,0.000144183636,False
-0.869273484,0.430865318,0.624797225,0.43378213,-1,0.775217235,0.708476305,0.763971806,-0.81931746,1,1,1,0.26556766,0.261192024,0.275112659,0.262698352,0.168358907,0.147162661,0.147776321,0.103235453,0.028730059,0.000528693199,False
-0.78172636,0.452809364,0.202815175,0.466390967,-0.779865086,0.796595871,0.00164220866,0.806093633,-1,1,1,1,0.264100969,0.288699269,0.400666118,0.41174382,0.17833817,0.135246217,0.0313811153,0.0271848887,0.0865413696,3.32593918E-05,False
-0.937204897,0.405268997,1,0.405137748,-0.888903022,0.719303489,0.554921567,0.720297396,-1,1,0.569394231,1,0.281928957,0.269940287,0.240317106,0.210143581,0.172540337,0.156853557,0.121726789,0.0242281128,0.0301599391,0.000209927559,False
-0.97149086,0.434809148,0.0783158988,0.433026522,-1,0.768592238,0.150321037,0.768703759,-0.692856491,1,1,1,0.284657836,0.261017025,0.373168081,0.366244853,0.128987491,0.108166061,0.0398668759,0.0333720297,0.0164157711,0.000251412392,False
-1,0.433274955,0.797909319,0.429274142,-0.861221373,0.747303605,0.473291636,0.74997896,-0.753560126,1,1,1,0.323892117,0.318277657,0.307546139,0.282416791,0.111841738,0.104528442,0.042862732,0.00630538166,0.040990632,6.83069229E-05,False
-0.987861872,0.423877597,0.268585294,0.426876724,-0.926691473,0.732968271,0.813600659,0.746597528,-1,1,1,1,0.294165373,0.281366915,0.250038803,0.270081401,0.134376809,0.129450262,0.105196677,0.00895906985,0.0807516947,5.84125519E-05,False
-0.805220902,0.39554137,0.385385484,0.396873415,-1,0.773601413,0.365756541,0.751343071,-0.573304534,1,1,1,0.402410775,0.392355204,0.404241532,0.398144722,0.256338805,0.23188822,0.0720152929,0.0576306805,0.0477617756,0.000371694565,False
0.958075702,0.431824923,0.536547422,0.42294535,0.707527459,0.78464371,0.962616205,0.769590497,1,1,1,1,0.333749443,0.275762737,0.497459292,0.463167518,0.206497818,0.199903488,0.095314689,0.0714873672,0.0612891614,0.000671565533,False
-0.139637142,0.419008613,0.282646209,0.416827261,-1,0.70030278,1,0.69170934,-0.234843791,1,0.171823114,1,0.504256427,0.451906353,0.542344928,0.514576972,0.442422092,0.277805448,0.274775892,0.219260886,0.0369842686,0.000348985195,False
-0.962425411,0.430396616,1,0.428761154,-0.950759113,0.769769847,0.121827371,0.772512853,-1,1,0.227877215,1,0.228074208,0.240135044,0.403374255,0.370820791,0.12098527,0.107555293,0.0916608721,0.0798498243,0.0256455652,0.000429093838,False
-0.913194597,0.416954458,0.703424215,0.42195937,-0.968924761,0.766005576,0.103471294,0.762310147,-1,1,1,1,0.183492467,0.195711106,0.3000063,0.315019906,0.145004794,0.153692842,0.148136213,0.13127473,0.017163232,0.00109028816,False
-0.957304239,0.422612429,0.124546051,0.413883269,-0.967444658,0.775225103,0.572742343,0.751752079,-1,1,1,1,0.230786741,0.22769399,0.331463516,0.312991977,0.211958617,0.176257029,0.160400793,0.119246744,0.0555453934,0.00027769804,False
-0.943262994,0.421589047,1,0.41688624,-1,0.763267457,0.364283413,0.755168259,-0.849468768,1,0.258748591,1,0.219453052,0.209620252,0.343611687,0.32400614,0.150109798,0.159756646,0.155140117,0.016781006,0.0729207695,0.000579893589,False
-0.250026613,0.425778657,1,0.431651026,0.462310433,0.750760317,0.343182653,0.758480012,-1,1,0.348970652,1,0.200643837,0.203343838,0.255144417,0.28753677,0.101065978,0.0804074258,0.122420207,0.045356933,0.0370727107,0.000650703907,False
-0.857622266,0.418288946,0.284927458,0.424638659,-0.94775939,0.741005301,0.3509022,0.758009851,-1,1,1,1,0.319415987,0.339222521,0.370428741,0.347830921,0.2505714,0.174966827,0.223656207,0.187098965,0.0207873583,0.000460505486,False
-0.924635589,0.475913107,0.196051091,0.453290403,-1,0.856487334,0.130519196,0.800347507,-0.383696944,1,1,1,0.301430583,0.255565196,0.475145966,0.473669618,0.238482192,0.197297469,0.180023015,0.143003568,0.00137801713,0.000936508179,False
-0.65849793,0.416006476,0.619827569,0.423479408,-0.93861568,0.748766184,0.127105802,0.738870025,-1,1,1,1,0.311965764,0.355677545,0.438194245,0.422005028,0.27330783,0.20756501,0.156864703,0.129672393,0.0072110258,0.000566482544,False
0.888216794,0.48809725,0.0896131545,0.471901417,0.525020003,0.835755408,0.100556307,0.834889174,1,1,1,1,0.555090845,0.477957249,0.610372961,0.530501842,0.54515928,0.44107309,0.125595137,0.0604751818,0.208447173,4.13060188E-05,False
1,0.316942662,0.275948644,0.358581603,0.748949409,0.544928968,0.849002242,0.627254248,0.122700691,0.660578132,1,0.753108621,0.577560008,0.582989275,1,1,0.429416955,0.458718061,0.161371872,0.089328669,0.122195005,0.000728607178,False
-0.686266899,0.429660231,1,0.442942679,-0.867155671,0.768191516,0.861705184,0.794001281,-1,1,0.0248594005,1,0.25036028,0.251720041,0.466018945,0.44748345,0.107483871,0.100924246,0.117804229,0.0645479113,0.0426901989,0.000231087208,False
-1,0.413454354,0.345915109,0.412834257,-0.819032431,0.724221885,0.0348792784,0.726845205,-0.969306111,1,1,1,0.289417237,0.290227413,0.262114942,0.282336801,0.219125271,0.200664043,0.120326117,0.102942444,0.0269087106,0.000156164169,False
-0.839306355,0.406337321,0.0185799301,0.416579038,-0.665480435,0.725969374,0.745539546,0.743174911,-1,1,1,1,0.281420887,0.288276613,0.296827823,0.30279845,0.121080525,0.112080656,0.0815039501,0.0707287341,0.0338614434,0.000156879425,False
1,0.424690187,0.13994801,0.431532681,0.485567629,0.800083101,0.00340750674,0.808450997,-0.81403476,1,1,1,0.198603377,0.216554776,0.335495979,0.325400651,0.149125636,0.0544173531,0.0599649996,0.0468544215,0.0310085658,0.000179231167,False
0.282408237,0.403065383,0.311453581,0.398648173,-0.342858255,0.705350995,0.13668415,0.703429699,1,1,1,1,0.326043993,0.302595675,0.244414851,0.236004725,0.187285185,0.112946413,0.138995096,0.107564069,0.0148328748,0.000307798386,False
-0.813360929,0.400714874,0.0752306059,0.414891124,-0.938580513,0.736551285,1,0.73895216,-1,1,0.113432556,1,0.307078093,0.288858443,0.340738803,0.358067274,0.125084028,0.11362157,0.292994052,0.24841018,0.0152809434,0.000758647919,False
-0.586978137,0.428315014,1,0.443739653,-0.779746354,0.738321185,0.334818304,0.751604438,-1,1,0.563057601,1,0.449570417,0.518679202,0.482724816,0.548750877,0.53984344,0.244326413,0.218470082,0.127683461,0.0689345747,0.000223994255,False
-0.767009199,0.426279038,0.335234761,0.420592219,-1,0.777355134,1,0.741838753,-0.835620582,1,0.509531975,1,0.286508828,0.290577233,0.468950719,0.474946052,0.395333827,0.062563166,0.140193626,0.111101784,0.0676819086,0.000808060169,False
-0.942903042,0.418215901,0.861653507,0.41029948,-0.962625206,0.753603816,1,0.731488168,-1,1,0.912615359,1,0.35719198,0.376509994,0.463524401,0.459317088,0.283828229,0.102299474,0.19234857,0.0837571621,0.0451084562,0.000631451607,False
-1,0.444652051,0.276531607,0.430526108,-0.128762096,0.794405937,1,0.787523389,0.206094384,1,0.420568556,1,0.36050418,0.325856715,0.495140761,0.465485603,0.488141209,0.353462905,0.120442279,0.0407671258,0.132182539,0.000145792961,False
-0.738782108,0.427477181,0.337676227,0.433382124,-0.147059441,0.755129874,1,0.779984653,-1,1,0.266054392,1,0.324489176,0.309371531,0.523823977,0.582406521,0.166236922,0.149145424,0.197926372,0.0201952662,0.020075405,7.48634338E-05,False
-0.626467288,0.387348562,0.313209563,0.401778221,-0.870797336,0.703447163,0.785987735,0.69937849,-1,1,1,1,0.263951123,0.286714345,0.290395409,0.299664468,0.265336365,0.230298936,0.0462878942,0.0343933143,0.0906018168,0.000191390514,False
-1,0.430334151,0.516636193,0.425209433,-0.843261778,0.770996153,1,0.772684991,-0.930122137,1,0.852927566,1,0.295850337,0.271025091,0.409198493,0.353192121,0.247523248,0.218531162,0.098252058,0.0777184963,0.138465032,0.000345170498,False
-0.732349634,0.436054498,0.352859378,0.438605756,-0.413471311,0.763430834,0.825264931,0.783587039,-1,1,1,1,0.319056571,0.338578641,0.249388248,0.257125407,0.157618046,0.136093527,0.242078841,0.0101258643,0.0378100201,0.000113368034,False
-0.824337602,0.400896907,0.708969116,0.410230905,-0.882411301,0.723783076,0.267066985,0.740285337,-1,1,1,1,0.26396814,0.254670143,0.243729189,0.27836445,0.12556684,0.0529561378,0.0180970859,0.0152290771,0.0358176753,0.000327825546,False
-0.475390404,0.438547671,0.88019228,0.466585129,-0.832805753,0.7518574,0.713937819,0.767167807,-1,1,1,1,0.442252189,0.47561729,0.557522655,0.514794767,0.308602303,0.361052364,0.133690819,0.0274291467,0.117296711,0.000131845474,False
-0.952616692,0.44407475,0.318209529,0.441729516,-0.79069382,0.747864246,0.658703923,0.759470761,-1,1,1,1,0.338986695,0.323981613,0.483516484,0.414999723,0.22355713,0.183680683,0.32506609,0.115221485,0.101311125,0.000826120377,False
-0.930320084,0.441629469,0.00986815896,0.43030861,-0.92758888,0.77368468,1,0.754326701,-1,1,0.959216416,1,0.404791772,0.367419928,0.481720895,0.475863278,0.307652056,0.229523689,0.150568694,0.122244723,0.142441466,0.00037497282,False
0.552009881,0.404391438,0.105552793,0.397763431,0.20098123,0.770765722,0.0856377184,0.728438914,1,1,1,1,0.326391339,0.296497703,0.326372802,0.320899069,0.240305617,0.196524844,0.285555333,0.0170559809,0.0111640673,0.000314831734,False
-0.241967916,0.424020767,0.61606431,0.421152055,-1,0.774865627,1,0.760048807,-0.984970093,1,0.307371438,1,0.356340706,0.359936804,0.468652785,0.417803526,0.430331796,0.342376918,0.162794828,0.128974974,0.161774412,0.000405371189,False
-0.641868889,0.405440629,0.364486068,0.416514754,-0.978993833,0.728197873,0.410110831,0.734260023,-1,1,1,1,0.207631811,0.211475626,0.279634327,0.303155363,0.0310471971,0.0317166224,0.0645173937,0.0537462868,0.058931388,0.000743508339,False
-0.390336961,0.421612412,0.6874547,0.440851033,-1,0.751445293,0.771728218,0.77635318,-0.851705432,1,1,1,0.255019069,0.279521137,0.46708554,0.526174247,0.129882559,0.111003377,0.15424946,0.0420479476,0.0490287915,2.66432762E-05,False
