scale0_kurtosis,scale0_mean,scale0_skewness,scale0_std,scale1_kurtosis,scale1_mean,scale1_skewness,scale1_std,scale2_kurtosis,scale2_mean,scale2_skewness,scale2_std,scale3_mean,scale3_std,scale4_mean,scale4_std,scale5_mean,scale5_std,scale6_mean,scale6_std,scale7_mean,signal_mean,label
0.115535751,0.379795969,0.95022583,0.365429699,0.139406547,0.738358915,1,0.702343166,1,1,0.6724751,1,0.704089463,0.563355088,0.331636071,0.288024545,0.205800533,0.0934486613,0.0447554924,0.0339195803,0.00652412465,0.000516533852,False
-1,0.389039278,0.467639625,0.395628333,-0.845522881,0.688198745,1,0.69945395,-0.768959463,1,0.152448207,1,0.589578629,0.599135518,0.403455615,0.362416029,0.667114079,0.292322665,0.0585377179,0.0497202352,0.0093201464,0.00133603811,False
-1,0.418359876,0.527998447,0.434327573,-0.196160853,0.764127791,0.954982638,0.815983176,-0.726397038,1,1,1,0.705459476,0.751430273,0.584911108,0.545457363,0.377016097,0.423896432,0.0541421548,0.0342247747,0.203357488,0.00209623575,False
-0.409893036,0.352696002,0.749870777,0.393728465,-0.220391035,0.584355175,0.665407479,0.676113009,-1,1,1,1,0.661376178,0.630718291,0.678832114,0.738378823,0.228495613,0.269634545,0.112937272,0.0507090203,0.031517379,0.000381231308,False
-0.722258449,0.544015884,0.263715029,0.505935431,-1,1,0.374601811,0.929750025,0.262125313,0.992878675,1,1,0.864450574,0.813016295,0.746965408,0.667034745,0.13939628,0.0970792398,0.154682741,0.120919086,0.000210441256,0.0013885498,False
-1,0.445478112,0.17849718,0.432987094,-0.741319299,0.795628667,0.019255735,0.784420252,-0.992984712,1,1,1,0.761776686,0.689104378,0.329798043,0.293989658,0.457598329,0.185076937,0.180133447,0.00713683898,0.0149221011,0.00115436316,False
-0.859117508,0.438392967,0.200625867,0.422807634,-1,0.836665988,0.258880854,0.786506355,-0.90756166,1,1,1,0.629083753,0.619372964,0.792629182,0.668710709,0.459173441,0.25874269,0.225280404,0.0279105511,0.0114167444,0.0013808012,False
-0.825011373,0.464193404,0.268236846,0.468462616,-0.860164702,0.900349498,1,0.90849489,-1,1,0.660221696,1,0.93303138,0.920359433,0.323909253,0.317435831,0.475094616,0.44940865,0.13887091,0.103600301,0.133658871,0.00078779459,False
-0.398407072,0.397604674,0.153385565,0.42398724,0.223862916,0.654461503,1,0.716726542,-1,1,0.304834664,1,0.569293141,0.569366574,0.458160281,0.415273845,0.435016841,0.341527373,0.0788208842,0.0263606161,0.0492842793,0.000963807106,False
-0.894838572,0.369645208,0.357168645,0.367609948,-0.186162874,0.681747675,0.358829647,0.68016243,-1,1,1,1,0.649531543,0.634062648,0.454900235,0.409482181,0.931841314,0.498670876,0.0863723457,0.0598256662,0.175788179,0.00101166964,False
-1,0.410077244,0.0814504102,0.424873263,0.704613268,0.629954636,0.11911507,0.7019099,-0.617663026,1,1,1,0.849161565,0.865595162,0.897104502,0.874026835,0.811260164,0.595362365,0.29877907,0.1872302,0.105405867,0.00327777863,False
-1,0.387073964,0.184988171,0.38811028,-0.89704138,0.711190104,0.0257267039,0.695772707,-0.839020193,1,1,1,0.679698646,0.622028947,0.694554985,0.677632987,0.275712669,0.25397408,0.00893563777,0.0075700148,0.0681206062,0.000914156437,False
-0.824114442,0.412090898,0.701418877,0.408996582,-0.42175144,0.735104203,1,0.740112245,-1,1,0.190582588,1,0.844501913,0.872538686,0.55100137,0.505538106,0.317568421,0.267577797,0.149553463,0.119105831,0.0777429417,0.00122600794,False
-1,0.47066772,1,0.469415277,-0.989607573,0.841268063,0.972221076,0.847871721,-0.968806505,1,0.401994675,0.996653974,0.990827501,1,0.595449507,0.579941511,0.779591918,0.722699583,0.244080126,0.206236422,0.05109277,0.00150436163,False
0.574285626,0.367538273,0.607782304,0.384748131,1,0.665350318,0.963303089,0.695582867,-0.973541617,1,1,1,0.577537954,0.613158941,0.796610892,0.820099831,0.993052423,0.914428473,0.213663548,0.159652278,0.359199464,0.000462293625,False
-0.330197811,0.362230092,0.837559819,0.324823856,-1,0.650935829,1,0.575535953,-0.63750571,0.818594575,0.158324718,0.724388778,1,1,0.972018361,0.767118096,0.134450406,0.113115683,0.386344433,0.0265973285,0.0464204624,0.000653386116,False
-0.945233285,0.473326325,0.308642298,0.458981603,-1,0.92379719,0.25273034,0.887037873,-0.182284653,0.990996361,1,1,0.619642556,0.567727387,1,0.919413507,0.616143644,0.323792309,0.165483862,0.131411269,0.183913946,0.000593066216,False
0.556472003,0.292133927,0.163496092,0.28142488,1,0.50002718,0.360885948,0.546286762,0.747862637,1,1,1,0.74339664,0.622047782,0.702059805,0.548518896,0.385174543,0.343052179,0.127511367,0.0866763145,0.144653887,0.00213515759,False
-0.214686468,0.397473127,0.153450474,0.438373834,-0.393630892,0.748570383,1,0.790857017,-1,1,0.496682435,1,0.706585348,0.79783541,0.508383572,0.512608171,0.503858209,0.54457587,0.0635201037,0.0549758524,0.0301843435,0.00453239679,True
-0.808342338,0.326506436,0.811683893,0.346273869,-1,0.616971135,0.473280251,0.66778934,-0.906959832,0.850037396,1,0.912164092,0.756959796,0.813178897,1,1,0.324715763,0.317077756,0.184078872,0.157897279,0.135775059,0.00319522619,True
-0.815799594,0.447947025,0.0742255151,0.463807017,-0.74606812,0.793077826,0.189752117,0.828480482,-1,1,1,1,0.418200225,0.44736281,0.586515248,0.585216761,0.303719431,0.306533158,0.151358455,0.135169402,0.0135171842,0.000470221043,False
-0.584441006,0.441796571,0.119969957,0.462666541,-1,0.837804615,0.327993602,0.823260069,-0.552693009,1,1,1,0.468525738,0.474546731,0.86501354,0.945210099,0.406602442,0.484093279,0.158771262,0.136460945,0.186183915,0.000166296959,False
-0.888397753,0.417452216,0.110400885,0.409168184,-1,0.754276156,0.134640753,0.731710136,-0.450868696,1,1,1,0.340605229,0.375989467,0.498155832,0.452158421,0.227048248,0.20819895,0.0875208154,0.0743624642,0.00132240576,0.000250518322,False
-0.76264292,0.411906868,0.0105642173,0.413718075,-0.942231059,0.731919229,1,0.729264438,-1,1,0.449824661,1,0.452284366,0.42943567,0.525939345,0.418681771,0.137347862,0.0684900656,0.0672737733,0.0556556284,0.0274872109,0.00127220154,False
-0.189002156,0.383197993,0.0327594578,0.39841643,-0.288185567,0.695694447,0.113221198,0.730370462,-1,1,1,1,0.44323504,0.522190392,0.528068423,0.527910531,0.145512745,0.0993159935,0.0754180625,0.0370021909,0.0884709805,0.00180900097,False
-0.530585647,0.392139703,0.0851256177,0.409633934,-0.540068626,0.725137889,0.265387565,0.752438605,-1,1,1,1,0.680440962,0.671689093,0.389728725,0.42252937,0.283957273,0.146694705,0.156678155,0.0134907812,0.0637298301,0.000214099884,False
-0.176166251,0.369449347,0.112539165,0.375520676,-0.0768245757,0.677747488,1,0.691763103,-1,1,0.838093519,1,0.575392187,0.584271312,0.385234982,0.337821424,0.355161041,0.204747841,0.0561291501,0.00136504055,0.109905601,0.000692546368,False
-0.728672624,0.375492632,0.20050478,0.385045171,-0.623264432,0.711576283,0.401015282,0.719827354,-1,1,1,1,0.794880986,0.764322996,0.302939087,0.330737293,0.159108475,0.134347603,0.0695350468,0.0197436046,0.065330632,0.000724852085,False
-0.354293585,0.360443234,0.508488476,0.390910387,-0.501692593,0.668327391,1,0.715904176,-1,1,0.638526618,1,0.594479084,0.680524349,0.327454448,0.330150276,0.240171224,0.218914315,0.0939291045,0.0405499637,0.0427344479,0.00188881159,False
