scale1_kurtosis,scale1_mean,scale1_skewness,scale1_std,scale2_kurtosis,scale2_mean,scale2_skewness,scale2_std,scale3_kurtosis,scale3_mean,scale3_skewness,scale3_std,scale4_mean,scale4_std,scale5_mean,scale5_std,scale6_mean,scale6_std,scale7_mean,scale7_std,scale8_mean,signal_mean,label
0.525430381,0.787445843,0.057913024,0.806503296,0.748848319,1,0.335014701,1,-1,0.577210248,1,0.570749223,0.318456143,0.304328918,0.137270272,0.130522579,0.10948208,0.101592802,0.0292884167,0.0185447019,0.0285383072,5.4359436E-05,1
0.466146767,0.78850919,0.15310654,0.792577922,1,1,0.207281932,1,-0.66465646,0.409289062,1,0.421583325,0.299201697,0.279413134,0.124976493,0.109156981,0.0677789375,0.0286480412,0.0365647264,0.0288711414,0.00104275288,7.86185265E-05,1
-0.207102343,0.770310283,0.159377128,0.772783518,-1,1,0.0635099113,1,-0.0682232976,0.370965123,1,0.387863368,0.262943476,0.265873224,0.0833906084,0.0774352252,0.0657202452,0.0628278777,0.0193824116,0.00814937428,0.0240061991,3.83257866E-05,1
-0.470308423,0.750074327,0.209565252,0.781286299,-1,1,1,1,-0.54813832,0.47692433,0.687235355,0.495294631,0.190391213,0.204779848,0.0961418897,0.0774563178,0.050720524,0.0139407534,0.026630979,0.0129829571,0.0115175601,1.39474869E-05,1
-0.465795308,0.779260457,0.0665766671,0.782378554,-0.38071835,1,0.250020534,1,1,0.328290582,1,0.34472245,0.202483326,0.17446433,0.107265614,0.0944399163,0.0639978126,0.0517052487,0.0284844376,0.0233827289,0.0277708396,2.50935555E-05,1
-0.23828055,0.740914881,0.0521869585,0.784690559,0.103967585,1,0.681701243,1,1,0.337986261,1,0.361691415,0.226137683,0.242315486,0.108366318,0.105351217,0.0486323982,0.0539938547,0.0216970742,0.0181014147,0.0014881395,5.78165054E-05,1
0.540677488,0.82372582,0.270905316,0.801879048,1,1,1,1,-0.979829133,0.471527129,0.694879353,0.400949985,0.20530349,0.214595348,0.189882681,0.147098705,0.0414295271,0.0365291908,0.0163110867,0.00623878185,0.0315729231,1.59740448E-05,1
0.58775878,0.812920153,0.148144931,0.786667407,1,1,0.905613184,1,-0.988802969,0.302805275,1,0.27524665,0.216263294,0.216951162,0.0723016709,0.0660608262,0.0775271952,0.0722375065,0.020138124,0.0150388479,0.0180601384,1.06096268E-05,1
-0.122576006,0.802515805,0.0125578502,0.810206354,-0.274877578,1,1,1,1,0.353948355,0.0580471009,0.400195807,0.233846799,0.208236292,0.113172613,0.113996968,0.0498768836,0.0547747388,0.0436923765,0.0352854468,0.0192215927,1.53183937E-05,1
0.428531677,0.747107744,0.0761288032,0.78648442,-1,1,0.686627626,1,-0.7285344,0.228097126,1,0.238135487,0.269944578,0.189653933,0.0576946251,0.0609138831,0.0511569045,0.0411910638,0.0211195461,0.0174250267,0.012593396,1.78813934E-06,1
-0.139567137,0.864598811,0.0146039501,0.912634552,0.631318092,1,1,1,1,0.197696596,0.0627488717,0.219026029,0.198144093,0.20656094,0.0848347843,0.0688118786,0.0818907619,0.0550321117,0.00866718497,0.00640936242,0.0254598558,5.98430634E-05,1
-0.584605455,0.687784195,0.0574750677,0.699038446,-0.837037325,1,0.560843825,1,-1,0.277855664,1,0.274434298,0.212759405,0.226440355,0.112379909,0.0896336436,0.0583267808,0.0548273064,0.0597285368,0.0483259037,0.0116585186,8.8095665E-05,1
0.656759739,0.947546124,0.0540886149,0.91292733,1,1,1,1,-0.430988371,0.329569608,0.763680756,0.298864245,0.233273178,0.221728504,0.0711235777,0.0657301173,0.0626552105,0.0615057871,0.0102370782,0.00375332194,0.0106301252,4.89354134E-05,1
0.193513215,0.786460698,0.0829885975,0.837824225,-1,1,0.381872296,1,0.191252723,0.279752314,1,0.288974851,0.221505508,0.184515402,0.0687286332,0.0676712096,0.0459910966,0.0402066186,0.00886925124,0.00750196353,0.00116106565,5.12599945E-06,1
-0.860698998,0.835854411,0.144195884,0.811718524,1,1,1,1,-0.285019189,0.360603571,0.910060406,0.365671039,0.187696576,0.186064005,0.0956267789,0.0810835958,0.0494982786,0.00527054118,0.0119439866,0,0.00872397795,2.90870667E-05,1
0.265121967,0.804947436,0.0472133793,0.850824952,-0.439456552,1,0.0832409933,1,1,0.468552887,1,0.484859616,0.247835502,0.251692832,0.0859616548,0.0814827979,0.0196660478,0.01496117,0.0663883761,0.0113411145,0.00528756948,2.84910202E-05,1
-0.644913793,0.835339248,0.330618709,0.789989293,0.0167964604,1,0.28555876,1,-1,0.678782463,1,0.623350501,0.170762882,0.161783665,0.0952461362,0.0846265703,0.0276645515,0.0220381264,0.0234678369,0.00669160252,0.02185186,5.05447388E-05,1
-1,0.754743099,0.408319771,0.765696049,-0.723662436,1,1,1,-0.685273111,0.535750628,0.371977508,0.525388062,0.271804959,0.264866292,0.0866859108,0.0795070529,0.0631914437,0.0561426319,0.0191393141,0.0160437468,0.00632415013,3.59416008E-05,1
0.822790742,0.872074246,0.00615764828,0.880496681,1,1,1,1,-0.353123456,0.527731955,0.731948733,0.448633701,0.345957071,0.309259385,0.101596095,0.0836648047,0.0946269855,0.0835255682,0.030851081,0.00915718451,0.0101817073,2.49743462E-05,1
-0.788643062,0.881036878,0.106212221,0.824513912,-0.0515245087,1,1,1,-1,0.59118098,0.0790632889,0.545213163,0.181852892,0.171966508,0.110576853,0.0692981482,0.0272517707,0.0239605084,0.0458910204,0.0365626477,0.0179180037,6.40749931E-05,1
-0.773575366,0.829609454,0.246792421,0.818574011,-0.722340465,1,0.372744024,1,1,0.492555469,1,0.495158255,0.219805017,0.218647927,0.129097432,0.115106761,0.061380621,0.0371317305,0.0179885048,0.0144088166,0.02269651,8.04662704E-06,1
0.647747219,0.789040983,0.33582449,0.773925006,1,1,1,1,-0.209647775,0.750229418,0.0771012381,0.702880681,0.440234005,0.401088268,0.102898441,0.0767984688,0.0415264592,0.0348509774,0.0566687062,0.00761832483,0.00420617918,2.348423E-05,1
-0.713355958,0.730543077,0.324655473,0.726654291,-1,1,1,1,-0.532907724,0.690949023,0.834983885,0.678221464,0.250936478,0.220787942,0.10360992,0.114255115,0.0762791708,0.0614090823,0.0402846076,0.0329739042,0.0384430252,3.61800194E-05,1
-0.882922053,0.805589795,0.181889385,0.81384933,0.0109394761,1,1,1,-1,0.618017137,0.056060072,0.614575386,0.294752061,0.284199566,0.0793712363,0.0822183639,0.0637225509,0.047304485,0.0286892466,0.00827721227,0.00835301168,3.9935112E-05,1
0.00462424615,0.657259703,0.0184803009,0.721438825,-1,1,1,1,-0.126275986,0.669691503,0.13786827,0.745680094,0.353310734,0.379647791,0.0546469875,0.0666943118,0.0159220845,0.0144566558,0.0464034043,0.0179258585,0.0257944427,2.43186951E-05,1
-1,0.757698059,0.343724906,0.736385643,0.579309881,1,1,1,-0.455321372,0.896517277,0.370070845,0.871478677,0.336526304,0.335691988,0.206607208,0.198431656,0.0757075772,0.0571691468,0.0663172007,0.0192752201,0.00612825993,8.38637352E-05,1
-0.852555752,0.697040737,0.0219988357,0.669610858,1,0.996029317,0.47190848,1,-0.540520191,1,1,0.752910733,0.200206354,0.184957236,0.0828370005,0.0670090914,0.0551986136,0.0417120494,0.0227453932,0.0175516102,0.0200565904,0.000107467175,1
0.684055567,0.697861731,0.0493287034,0.674408972,1,1,0.5836007,1,-0.189313337,0.777170658,1,0.575301111,0.19813019,0.193115652,0.129560024,0.0716445521,0.0592842922,0.0467874072,0.011623133,0.00867720973,0.0284893084,3.01599503E-05,1
-0.489031136,0.675584972,0.0964205265,0.719604015,-0.601843715,1,1,1,-1,0.845078468,0.29243058,0.874693632,0.165801167,0.180100247,0.134959027,0.148027837,0.103721984,0.0524548441,0.0324809961,0.0284737926,0.0359956548,3.15308571E-05,1
-0.148639485,0.662912726,0.0199720655,0.682801604,-0.421682507,1,0.329679191,1,1,0.748429358,1,0.810650349,0.146036625,0.149564013,0.132936776,0.120252378,0.0893262923,0.0594671182,0.0729848966,0.0491946824,0.00852158759,3.09944153E-06,1
0.409299433,0.662354469,0.0102070644,0.690376937,-0.424543113,1,0.217502579,1,1,0.619296193,1,0.674247861,0.162421167,0.146704182,0.0845352188,0.0629248992,0.0963857695,0.074790284,0.0301217437,0.0052178069,0.0486787222,1.75833702E-05,1
-0.89275533,0.682833314,1,0.700716257,-1,1,0.930677235,1,-0.234594911,0.653949976,0.745054483,0.690667272,0.194670334,0.164985552,0.0576463491,0.0655982047,0.0660362765,0.0403050333,0.0399724916,0.0261291061,0.0113298371,3.97562981E-05,1
-0.04643948,0.798014879,0.769525528,0.799811363,-0.137973398,1,0.667006254,1,-1,0.736724734,1,0.68617022,0.224100649,0.192151725,0.0659039468,0.06615109,0.0500366054,0.0482801534,0.0299470518,0.000930652488,0.0255205408,6.04987144E-05,1
-0.558697999,0.823332787,0.160024464,0.82985574,-0.816703141,1,0.0734241456,1,-1,0.414048135,1,0.422157496,0.257980943,0.249104366,0.206125692,0.18511194,0.133294329,0.128476769,0.0395286642,0.0165460352,0.0440414511,1.13248825E-05,1
-0.983821332,0.872749567,0.0969959572,0.85557276,-1,1,1,1,0.830384314,0.415746868,0.2432421,0.457575828,0.235810652,0.224811837,0.0853568837,0.0834281966,0.0771645829,0.055981379,0.0741721839,0.00176258897,0.0408143252,3.6239624E-05,1
-0.596634209,0.935459197,0.523355007,0.943194509,-1,1,1,1,-0.425146937,0.474590033,0.139305204,0.476517856,0.211980686,0.212004155,0.125687242,0.119543955,0.0910742432,0.0689365417,0.0325094424,0.016692318,0.00726681668,1.31130219E-06,1
-0.98491627,0.86204201,0.0726464838,0.841731489,-0.670027852,1,1,1,-1,0.568013608,0.226687044,0.551838279,0.212614357,0.193085775,0.121822275,0.107840337,0.0535558313,0.0266602058,0.0125499927,0.0101590129,0.0588424578,4.74452972E-05,1
-1,0.94994694,0.205147162,0.936291933,-0.329281807,1,0.423300952,1,-0.0811938718,0.689883351,1,0.690395474,0.322238505,0.309665024,0.121167734,0.112963676,0.0348502435,0.0390723236,0.0313652195,0.0178078879,0.00697004888,6.19888306E-05,1
-0.0193159226,0.871169865,1,0.862988591,0.589498878,1,0.138449416,1,-1,0.757438183,0.466372937,0.703155458,0.247742638,0.235782534,0.224256173,0.191110268,0.176395118,0.112287715,0.0325159132,0.0259071104,0.0104603544,3.06367874E-05,1
-0.334360808,0.832071245,0.121968232,0.835923493,1,1,1,1,0.161939308,0.632764041,0.459367514,0.653884411,0.20454362,0.208716705,0.150809631,0.141063198,0.0458793193,0.0527813174,0.0935712531,0.0324490033,0.0277128816,2.75373459E-05,1
0.899246335,0.84910506,0.202148199,0.928173065,-1,1,0.773699403,1,-0.851360738,0.785102129,1,0.80114466,0.240752131,0.254365742,0.13436991,0.119251639,0.0713071749,0.0603421032,0.0692460686,0.00556405401,0.00929307565,4.70876694E-05,1
-1,0.81739068,0.200848639,0.789107978,-0.755616188,1,0.357889265,1,-0.909915566,0.638552487,1,0.633736253,0.203604326,0.186117694,0.118463993,0.0954351127,0.0915947482,0.0870695263,0.0559503958,0.046001628,0.00224816892,3.57627869E-07,1
-0.252066761,0.760189354,0.196224779,0.784174502,-1,1,0.124775976,1,0.496435285,0.708791733,1,0.686630845,0.230072141,0.223191723,0.155861139,0.0809552968,0.103065826,0.0838885754,0.0322362483,0.0264901407,0.00676284963,5.00679016E-06,1
-0.053332828,0.759081602,0.0953740403,0.807367027,-0.352654219,1,0.308360517,1,1,0.436922103,1,0.474764675,0.241507083,0.196899384,0.0665927902,0.0500740111,0.0217127819,0.0270430744,0.00865740888,0.00725556817,0.0027011116,1.57356262E-05,1
0.257858813,0.653790712,0.38311404,0.697949469,-1,1,0.341124326,1,-0.395573676,0.62665242,1,0.579502285,0.270971447,0.268340409,0.117860228,0.113512538,0.0757731721,0.0717506036,0.0378454067,0.031689126,0.0237614792,2.50339508E-05,1
0.182525635,0.668707192,0.393044174,0.707863629,-1,1,0.251891285,1,-0.768764257,0.806486964,1,0.809031248,0.197880313,0.185328469,0.0954042971,0.0816769749,0.0618547276,0.054192882,0.0364550017,0.0299518723,0.00476930104,4.60743904E-05,1
0.137231112,0.752620399,0.173255801,0.830356538,-0.747966826,1,1,1,-1,0.382778287,0.791421354,0.394969851,0.211158291,0.214936584,0.0966233239,0.0609442517,0.0435518101,0.0314746089,0.0127703333,0.0106420852,0.0127039934,5.28097153E-05,1
-0.239772201,0.757791817,0.246063024,0.775165558,-1,1,0.361176401,1,-0.940201163,0.596240044,1,0.581819355,0.227092579,0.225457147,0.090116106,0.0815076157,0.0815525874,0.0608240031,0.00444108108,0.0028594695,0.00468006311,3.24845314E-05,1
0.192697927,0.857188523,0.0763650611,0.888065696,-0.782735705,1,0.23372449,1,-1,0.490824074,1,0.490856558,0.188649088,0.174068943,0.0848962963,0.0656684414,0.0360140614,0.0352359675,0.021985231,0.00631940039,0.0213796701,5.66244125E-06,1
-0.51118058,0.708580017,0.101558924,0.730610669,-0.628332436,1,1,1,-1,0.362538487,0.723215401,0.376479447,0.198831797,0.185837507,0.143342018,0.133949459,0.0535953902,0.0477417558,0.0552924462,0.0155618964,0.0182729494,4.529953E-06,1
-1,0.834150732,0.0500794202,0.803873479,-0.251137346,1,1,1,-0.688992083,0.366890371,0.0345721766,0.357160449,0.158449486,0.145087272,0.106134914,0.0771742463,0.0548098423,0.0305117853,0.0226294957,0.00407335861,0.0295560136,1.18017197E-05,1
0.675311029,0.592546284,0.471916825,0.554172456,0.946987391,0.968018711,0.360828251,0.936581552,1,1,1,1,0.0955990255,0.0810892954,0.0805076435,0.0762231052,0.144794762,0.0840540677,0.0486345403,0.0333365314,0.00222449098,1.28149986E-05,1
-0.883821547,0.547334731,1,0.552446306,-0.957993746,0.963914692,0.378329068,0.969156027,-1,1,0.242919013,1,0.0431839041,0.0431942344,0.0487694852,0.0507390946,0.0891268402,0.079207167,0.050561782,0.014333426,0.00420146156,0.000168979168,2
-0.938345373,0.524632931,0.267989844,0.530245721,-0.931284785,0.896710038,0.0581729002,0.916187108,-1,1,1,1,0.043804843,0.0428711511,0.0343334153,0.0340133049,0.0868721083,0.078821674,0.0364989005,0.0116444323,3.90362547E-05,0.000143110752,2
-0.969557106,0.527529538,0.344102591,0.533042312,-1,0.937769175,0.113773212,0.940380991,-0.987754941,1,1,1,0.0275121555,0.0278287102,0.0460118093,0.045000203,0.100691713,0.0905784443,0.0367648751,0.021088535,0.00608647848,0.000445604324,2
-0.986750603,0.511295199,0.153066814,0.510971367,-1,0.88146472,0.308265388,0.882301867,-0.99135226,1,1,1,0.0306611285,0.0305614099,0.0522332564,0.052260194,0.0808294117,0.079882361,0.0558942482,0.0359066464,0.0200952943,0.000879764557,2
-0.934750259,0.491563499,0.767602682,0.496818483,-0.940272212,0.84593147,0.260243416,0.852042079,-1,1,1,1,0.0514967181,0.0516962335,0.0747283176,0.0755531564,0.0853689685,0.089269504,0.0512299836,0.0464738049,0.0166636556,0.000430822372,2
-0.979961336,0.510161936,1,0.507872283,-1,0.908831716,0.353359938,0.898424625,-0.973983228,1,0.504556417,1,0.0466138162,0.0484432206,0.0774406865,0.0762731954,0.131906882,0.118199728,0.0460946523,0.0408145711,0.00174929807,0.000202596188,2
-0.977337718,0.477535278,0.318836778,0.485289514,-0.976829231,0.823439598,0.0464553125,0.842568159,-1,1,1,1,0.0530653372,0.0532277189,0.0981480107,0.0973638594,0.105640858,0.0964875892,0.022767406,0.0207535047,0.0285873618,0.000341176987,2
-0.985222876,0.482826293,0.383105725,0.483876646,-0.989867806,0.850676298,0.650217354,0.846421778,-1,1,1,1,0.0596189424,0.0608572103,0.113093086,0.111128308,0.110838264,0.108045407,0.0154248793,0.00943185296,0.00718104467,0.00110262632,2
-0.927137852,0.499221146,0.528152525,0.50646174,-0.977784097,0.914474726,0.137108609,0.914826453,-1,1,1,1,0.0618530437,0.0671169311,0.0805758834,0.0811274797,0.187921673,0.0196348485,0.00469338382,0.00424217712,0.000515853928,0.000126183033,2
-0.923437417,0.469557315,0.226701349,0.469760716,-1,0.829663873,0.42035082,0.821291983,-0.980875015,1,1,1,0.0747309327,0.0755777061,0.173904106,0.15464817,0.102904551,0.0167119578,0.0170560796,0.00570454728,0.00668277685,3.30805779E-05,1
-0.946882308,0.473803997,0.41045934,0.465265781,-0.929985583,0.817508101,0.491428077,0.809557199,-1,1,1,1,0.0783400312,0.0798089281,0.113605194,0.108853646,0.160758346,0.0546924248,0.0077837538,0.00672573736,0.00560845202,0.00036585331,2
