scale0_kurtosis,scale0_mean,scale0_skewness,scale0_std,scale1_kurtosis,scale1_mean,scale1_skewness,scale1_std,scale2_kurtosis,scale2_mean,scale2_skewness,scale2_std,scale3_kurtosis,scale3_mean,scale3_skewness,scale3_std,scale4_mean,scale4_std,scale5_mean,scale5_std,scale6_mean,scale6_std,scale7_mean,scale7_std,scale8_mean,signal_mean,label
-0.197551101,0.424717963,0.329893172,0.428129524,-0.234489173,0.728279233,0.204426408,0.724545658,-0.48348996,1,0.149034008,1,1,0.46124965,1,0.489478052,0.424429148,0.437987596,0.412237316,0.394540519,0.269042611,0.0833063722,0.0180995483,0.00774376327,0.017259337,2.86102295E-06,2
-0.920751154,0.454708934,0.985571146,0.459352553,-1,0.797839403,0.815914631,0.800811946,-0.951550245,1,0.175696224,1,-0.473238081,0.163236171,1,0.166654497,0.231172755,0.238367036,0.169828683,0.166051239,0.1071252,0.0947140679,0.0482996665,0.0408778898,0.0582289286,0.000189423561,2
-0.919804156,0.458052903,0.172513708,0.464531094,-1,0.811908722,0.093778953,0.822688222,-0.954539657,1,0.121816665,1,-0.665805101,0.179167002,1,0.183758244,0.187156752,0.209884748,0.23989813,0.238798276,0.0954634771,0.077728048,0.046460215,0.0394884348,0.0349702351,0.000214070082,2
-0.737412751,0.435270339,0.974297762,0.441699922,-0.769121885,0.774087667,1,0.782520294,-0.905311227,1,0.915097117,1,-1,0.185447678,0.636956334,0.185252801,0.225736946,0.22897172,0.123303235,0.120819882,0.171387732,0.12991339,0.0742936283,0.0187019967,0.0468256436,0.000308185816,2
-0.365060091,0.414069086,0.161323428,0.428360373,-0.245379776,0.742909729,0.231756538,0.770356536,-1,1,0.230938137,1,0.5717448,0.405651689,1,0.404167056,0.412788033,0.436179668,0.332535714,0.35195303,0.238469884,0.264469862,0.105422966,0.0495743193,0.0924312845,0.000611633062,2
0.0497441329,0.377543151,0.12222185,0.387944937,-0.118356571,0.699600101,0.464662015,0.698341191,0.825425804,1,1,1,-1,0.571004629,0.0567996539,0.544541061,0.389041662,0.398544073,0.444303364,0.415982842,0.199361578,0.225191981,0.111891396,0.0797736272,0.0181212295,0.000442504883,2
-0.347194076,0.369993925,0.0689240098,0.397220075,-0.406784415,0.671919644,0.0270727184,0.708734751,-0.929292917,1,0.29266417,1,-1,0.526065946,1,0.52885282,0.371720076,0.406571418,0.594211161,0.61446768,0.247682378,0.214287952,0.136390612,0.115706377,0.0224093944,0.000713706017,2
-0.5279544,0.374864459,0.330740273,0.386928827,-0.774418235,0.689015925,1,0.708839774,-1,1,0.972861946,1,-0.921686232,0.617440581,0.270018369,0.651036799,0.591207385,0.600531936,0.547767639,0.614908516,0.384385645,0.402014613,0.321133018,0.0205905344,0.0333764516,0.000459551811,1
-0.0836505145,0.410311908,0.112612449,0.399612069,-0.187076345,0.716403604,0.106797777,0.695254624,1,1,1,1,-0.425437629,0.539001048,0.854599535,0.527576029,0.498265266,0.468332171,0.839583158,0.717176557,0.211137101,0.193405837,0.227798715,0.0467006043,0.0730991811,0.000347703695,2
0.752388,0.455172598,0.0680825561,0.457414567,0.802226067,0.804179966,0.273764521,0.80548799,-0.00219670963,1,0.996307552,1,-1,0.369362533,1,0.335374147,0.335466981,0.311820686,0.219297051,0.25825879,0.103949502,0.112162173,0.0879157707,0.00475286786,0.0137551725,0.000213205814,2
-0.774539769,0.453712225,0.365191013,0.456734359,-0.380473971,0.793622673,0.148048103,0.805310845,-1,1,0.498544693,1,-0.65621376,0.276351005,1,0.271939278,0.317049921,0.327578694,0.26390031,0.275320411,0.0973431319,0.0930685177,0.067325063,0.00923425984,0.00159740471,5.96046448E-05,2
-0.748447597,0.478514522,0.0948542953,0.469895452,-1,0.862574637,0.156103954,0.82633549,-0.734067202,1,0.143927768,1,-0.286944866,0.161544159,1,0.151565626,0.220709652,0.218412489,0.178662628,0.175998345,0.110064156,0.104942426,0.0253195651,0.00900924765,0.0118829282,0.000310003757,2
-0.919741094,0.464639097,0.0209759679,0.457236677,-0.667769134,0.815123916,0.272244185,0.806461632,-1,1,0.331293941,1,-0.889609873,0.392611802,1,0.389223814,0.215394631,0.225557163,0.34380731,0.312639415,0.126488939,0.0797473714,0.0590773895,0.000555291073,0.00584921706,0.000248283148,2
-0.651863456,0.467353195,0.0727487579,0.445634425,-0.820480943,0.817509115,0.326604396,0.770545959,0.241592497,1,1,1,1,0.40388307,0.403722495,0.412659287,0.269719332,0.28284201,0.328238696,0.321974307,0.237239912,0.188685551,0.163947567,0.130209088,0.0319508798,0.000129342079,2
0.274497747,0.455788493,0.0886823833,0.460243881,1,0.749624908,0.0999424756,0.784956336,0.185966283,1,1,1,-0.605104446,0.379238605,0.272625983,0.372720659,0.323894203,0.337044984,0.28949526,0.291471034,0.265629053,0.166432351,0.0240262467,0.0192857403,0.031808272,0.000117003918,2
0.132052928,0.42583093,0.0247237384,0.426925004,0.417557716,0.652191043,0.0670832396,0.68905884,-0.487742752,1,0.529049218,1,-1,0.501706541,1,0.485799402,0.54826498,0.542333961,0.443832219,0.437314093,0.526646554,0.384798557,0.179442793,0.145683005,0.0490566567,2.1904707E-05,1
0.129246905,0.44379437,0.457370162,0.424505591,-0.630946279,0.838148117,1,0.783717632,1,1,0.733275771,1,-0.677909434,0.661575317,0.519415677,0.596148014,0.356523216,0.347558588,0.629699528,0.434154391,0.379678369,0.100984246,0.0878373533,0.00735392515,0.0123585341,0.000264197588,2
0.461684525,0.362123072,0.357346833,0.363811225,0.144224674,0.623971164,0.513485491,0.623891771,0.658009827,1,1,1,-1,0.747462451,0.137044549,0.686504662,0.458328724,0.444203794,0.342191696,0.326061338,0.163473964,0.119999111,0.061805632,0.0481863357,0.0351105444,0.000353515148,2
0.260921001,0.410385042,0.402428001,0.423539758,-0.161266059,0.748670995,0.180837348,0.776389599,-0.518033385,1,0.374859482,1,1,0.575220227,1,0.635921478,0.363303065,0.366538912,0.567260683,0.509477377,0.210691854,0.193572119,0.0823452249,0.0676188469,0.0509893969,5.66244125E-06,2
-0.369485885,0.518164396,0.18053709,0.521212578,-1,0.965325058,0.31802997,0.963526249,-0.746552825,1,0.907213151,1,-0.790600836,0.508950174,1,0.515248239,0.436209232,0.5015046,0.666384101,0.6599316,0.595950186,0.515429378,0.0323540047,0.0232286341,0.0171359479,0.000405669212,2
-1,0.409797609,0.171628475,0.405758768,-0.636205494,0.745072842,0.549362957,0.734758258,-0.88967526,1,0.000175190697,1,0.523815989,0.614513576,1,0.625907898,0.418472975,0.437973261,0.425294757,0.423053384,0.406695664,0.161716655,0.0182334036,0.014866502,0.14361012,0.000207364559,2
0.266233325,0.389242828,0.686247051,0.40157643,1,0.692781806,0.171048626,0.740546107,-0.290748209,1,1,1,-0.311148912,0.791609585,0.0113334181,0.761555552,0.585018933,0.601334274,0.654668212,0.607370138,0.266524374,0.207567662,0.0340681039,0.00170323637,0.136208713,0.00026756525,1
0.0816773772,0.46476388,0.0301000495,0.451991737,1,0.792815685,0.389016062,0.784368157,0.396034539,1,1,1,-0.646254897,0.832492828,0.0884368643,0.757203817,0.693646669,0.631723344,0.884044468,0.757208526,0.704877377,0.638662994,0.241770685,0.0981900617,0.275343657,0.000134140253,1
0.0100034745,0.385277301,0.41039905,0.38932389,0.970984757,0.695102274,0.107633032,0.705674767,-0.893896997,1,0.9572469,1,-1,0.52366358,1,0.499928415,0.662992895,0.470892191,0.507632434,0.4795551,0.563859284,0.462452769,0.158201218,0.127221763,0.0565686338,5.93364239E-05,1
-0.331411809,0.253096014,0.230805993,0.297089428,-0.630241215,0.491735488,0.699616671,0.564522803,-0.767709851,0.646642923,0.339247435,0.74175632,-1,0.483303368,1,0.54512912,0.75197345,0.733519077,1,1,0.430292696,0.280432373,0.069580324,0.0624474548,0.0312192049,6.54757023E-05,1
0.456009805,0.235131159,0.0268701538,0.261658043,0.056175977,0.421197385,0.273893028,0.458514035,1,0.639677823,1,0.718250453,0.46012938,0.498940229,0.430235714,0.515982985,0.522127032,0.588000894,1,1,0.6359514,0.576058328,0.163125888,0.116792232,0.137218177,0.000366896391,1
-0.512278259,0.279603243,0.30399555,0.316032767,-0.481676787,0.523381412,0.743746102,0.600469887,-0.92437607,0.776299417,0.0577590466,0.860560179,-1,0.823556721,1,0.887461722,0.812888622,0.918999135,0.851845205,1,1,0.391751289,0.0882665813,0.0487954915,0.0293223057,0.000162571669,1
-0.303534001,0.130108714,0.40024817,0.139973581,-0.203479141,0.238464668,0.357195109,0.25769031,-1,0.392932087,1,0.410037428,-0.388312638,0.397467643,0.51632905,0.426928937,0.647440314,0.72482574,1,1,0.213200852,0.188934788,0.308328122,0.0806792304,0.0419240296,0.000291019678,1
-0.485590845,0.11489898,0.291722804,0.118787616,-0.496059477,0.211273998,1,0.217514381,0.232004136,0.323157042,0.706771374,0.333509862,-1,0.485781491,0.000704401755,0.503742337,0.83181417,0.722637057,1,1,0.449321628,0.447739571,0.125870541,0.0738419443,0.233637169,1.41561031E-05,1
1,0.237483993,0.207421139,0.301670372,0.611811161,0.414861262,0.108566307,0.522545338,0.292651922,0.589810967,0.585739553,0.732725084,-0.717523873,0.820594251,1,0.971458435,0.84327352,1,1,0.999663115,0.857838809,0.758812666,0.301697612,0.29178679,0.153051898,0.000360280275,1
0.165331066,0.209646434,0.487494141,0.24270457,-1,0.400497973,0.135903284,0.455219775,-0.207712531,0.605691135,1,0.697190046,-0.876418769,0.678480446,0.762446702,0.785990894,0.730241179,0.755290866,1,1,0.39748168,0.496697456,0.165284202,0.151198611,0.0582912415,0.000274688005,1
-1,0.17597574,0.557797551,0.175033808,-0.850947857,0.330554217,0.129245833,0.332031488,-0.50410825,0.497037798,1,0.510532498,0.988403022,0.549465299,0.597614944,0.565909028,0.742913723,0.734047532,1,1,0.827188313,0.455219805,0.31556958,0.0139398696,0.0580514334,0.000192552805,1
-0.180135459,0.161267444,0.191041037,0.172723934,-0.597349703,0.298928946,0.259188771,0.318023831,0.470766157,0.463436753,0.727353513,0.485292047,-1,0.513237655,1,0.54236722,0.685364008,0.735730469,1,1,0.384860218,0.389807582,0.186827496,0.055293154,0.0161523055,0.000436574221,1
0.343530089,0.270063162,0.67680037,0.286352962,0.413524538,0.504168451,1,0.528410554,1,0.764345288,0.692828834,0.83671391,-0.1974978,0.804126322,0.851782084,0.843767285,0.812479973,1,1,0.955155492,0.451014727,0.546717405,0.227621049,0.0445894077,0.142770529,6.7025423E-05,1
-0.151169911,0.148960561,0.0777991787,0.214421764,-0.0477995351,0.279042363,0.147439554,0.403605521,-0.178057432,0.448537141,0.0432876535,0.633481085,1,0.439814091,1,0.682735741,0.53861171,0.714301705,0.490454525,0.610115826,1,1,0.0783907995,0.0916272476,0.290482104,0.000333100557,1
0.344174027,0.135481536,0.128158957,0.146833301,0.183776125,0.261260033,0.0489800796,0.278908908,1,0.336492449,1,0.384979844,-0.361532867,0.610614657,0.47487402,0.59724772,0.760673344,0.760060012,1,1,0.872506559,0.746155798,0.0800839439,0.0634026229,0.287661344,0.000128507614,1
0.133440137,0.239439398,0.244474426,0.270060301,0.0456193127,0.444048017,0.946192384,0.498845249,0.711787522,0.739212692,0.294859171,0.84785074,-1,0.918826759,1,0.97677207,0.869350076,0.943436325,0.930575013,1,1,0.721632779,0.180737615,0.159317195,0.228006542,0.000297158957,1
-0.0446698517,0.133857593,0.090352118,0.143528983,-0.451612443,0.250016063,0.261918396,0.268933117,-0.898628533,0.373888463,0.329227209,0.388984442,-1,0.521073937,1,0.55190146,0.88660568,0.840101182,1,1,0.97885108,0.66952312,0.194990247,0.163826704,0.171998546,0.000283300877,1
-0.236281127,0.167189181,0.392467886,0.16425924,-0.476047069,0.312175572,0.16266875,0.303115338,0.0109525984,0.507118285,0.0194919482,0.493869871,-1,0.601711452,1,0.564223528,1,1,0.96756953,0.816687346,0.7593925,0.468010575,0.335200697,0.262066752,0.269234717,0.000256717205,1
-0.410094798,0.186035305,0.318843037,0.192115903,-0.683205843,0.360286057,0.27566877,0.365760356,-0.0530751646,0.531858504,1,0.54913789,-1,0.818116069,0.0149110071,0.834825039,0.799180448,0.777908683,0.969842255,1,1,0.774188995,0.245975837,0.204739571,0.3540456,1.73449516E-05,1
-0.163532004,0.131346643,0.127003849,0.1399277,-0.255853564,0.249506578,1,0.262982786,-0.630214214,0.3849307,0.163602173,0.403405875,-1,0.663695335,0.286887676,0.678402424,0.691304982,0.698967218,1,1,0.392890453,0.45864448,0.287700355,0.049506221,0.0729390308,0.000228643417,1
-0.188725725,0.141383052,0.781603694,0.154018223,-0.282563567,0.268375069,0.374447525,0.288822532,-0.286891609,0.418020874,0.417687684,0.456469029,-1,0.555436254,1,0.572112679,0.805439532,0.787364066,1,1,0.559181333,0.625410557,0.172024563,0.150711536,0.0473110117,0.000131160021,1
0.576561749,0.138262779,0.334044814,0.155602455,-0.211183548,0.260986716,0.272963583,0.284594178,1,0.441408306,1,0.498957545,-0.606973469,0.55556953,0.52409184,0.602178335,0.551640749,0.666958213,1,1,0.440703154,0.336451679,0.351399004,0.0849627852,0.148462489,0.000192403793,1
-0.0228787791,0.13636972,0.0864780173,0.13979356,-0.587581336,0.26759848,0.0582513586,0.264706194,0.350471556,0.37620157,1,0.386918366,-1,0.595549822,0.453303218,0.586191714,0.760302007,0.736455858,1,1,0.296918094,0.180063918,0.1828527,0.0298199579,0.061075855,0.000101327896,1
-0.388605744,0.255090296,0.267062992,0.270550668,-0.677121282,0.482013106,1,0.512396514,0.0175898764,0.839844584,0.245335162,0.927136898,-1,1,0.0425223187,1,0.903698087,0.885157943,0.821138203,0.91432476,0.340060443,0.293299645,0.159471899,0.137063846,0.119612925,3.31997871E-05,1
-0.633456886,0.129628628,0.150824621,0.138037339,-1,0.247547403,0.0833430514,0.257731259,-0.737998605,0.39838329,0.453941137,0.422240764,0.147733837,0.4815934,1,0.532996655,0.567177892,0.664496064,1,1,0.594504476,0.35404399,0.225789741,0.185784996,0.0810408294,3.28123569E-05,1
1,0.192351937,0.357853919,0.223290801,0.725973666,0.353306293,0.166003838,0.411494851,-0.46550405,0.567669868,0.231792524,0.626664162,0.165141657,0.685267031,1,0.765019596,1,1,0.914072931,0.843998015,0.807526946,0.57815367,0.320667326,0.28945592,0.00269468338,0.000125169754,1
-0.149721712,0.187728003,0.0737612247,0.218122512,-0.295049697,0.357653588,0.31427753,0.408405423,0.84714371,0.522593498,0.761363089,0.629316807,1,0.509314656,1,0.586259186,0.748455644,0.807445765,1,1,0.841650844,0.224013224,0.037745025,0.0138372667,0.130575418,8.04662704E-06,1
0.72502327,0.354098588,0.0562891029,0.344186962,1,0.657095194,0.029037334,0.63455224,-0.937562823,0.993047357,0.230677515,0.91156739,0.432979077,0.832441092,1,0.786108315,0.792150438,0.698189914,1,1,0.316067576,0.256740361,0.313842744,0.108637728,0.0278453734,5.30481339E-05,1
-0.811644554,0.383953214,0.0979885533,0.416218102,-1,0.688159823,0.495660812,0.7519086,-0.707472384,0.862725377,0.309773952,0.938419282,-0.77302289,0.620919287,1,0.68347317,0.731167793,0.875730991,1,1,0.835081995,0.860812426,0.393503338,0.150670379,0.313464344,0.000102460384,1
-0.689227641,0.351664454,0.204795018,0.31937027,-0.603955746,0.626778126,1,0.560864508,-0.802774966,0.694940627,0.959914804,0.632784307,-1,0.613345087,0.852950156,0.542239189,0.83073765,0.786601365,1,1,0.48763749,0.203294843,0.314268947,0.005095392,0.17316322,7.01546669E-05,1
-1,0.437416732,0.0173368603,0.426228285,-0.56571275,0.765992463,0.376063436,0.751747012,-0.503107607,1,0.0620290264,1,-0.57194674,0.643670857,1,0.652068198,0.558657944,0.572859883,0.78147769,0.740771532,0.440465748,0.455435395,0.0462037101,0.036806494,0.103511192,5.19454479E-05,2
-0.889324546,0.388283491,0.109437965,0.383057892,-1,0.706681371,0.32877481,0.706771672,-0.817185998,1,1,1,-0.657070339,0.646630347,0.908271909,0.623216152,0.439523906,0.450856626,0.651460707,0.609808862,0.433476299,0.375309616,0.23547028,0.193592191,0.0273398254,6.07967377E-06,1
-0.134329915,0.346757144,0.132048458,0.358198315,-0.351287365,0.653283477,0.0743284374,0.66256249,-0.346897572,1,1,1,1,0.545574605,0.0203483328,0.606102347,0.555611968,0.614846647,0.891315818,0.830900431,0.596472681,0.515904903,0.183334693,0.151132405,0.0333428159,2.87890434E-05,1
-0.694733739,0.188081995,0.102345824,0.212828964,-1,0.354919463,0.0261785798,0.39253521,-0.180112123,0.528272331,0.229055151,0.60263288,0.966211319,0.394128829,1,0.449134022,0.399853587,0.475206643,1,1,0.198740855,0.172054023,0.0621376298,0.00608673226,0.000131771594,0.000110089779,2
-0.406493336,0.337334633,0.164213389,0.346841186,-0.188785985,0.641260386,0.100285977,0.644636512,-1,1,0.0460145436,1,0.462717056,0.95017761,1,0.964902878,0.946502924,0.998803496,0.919677854,0.902090609,0.856810391,0.60448575,0.080444634,0.0102785714,0.215121269,0.000204920769,1
-0.839372516,0.348847359,0.134872213,0.352486193,-0.783660233,0.664564967,1,0.662772059,-1,1,0.684307337,1,-0.390124708,0.614377797,0.408113927,0.658771038,0.362780422,0.328386217,0.796591341,0.711557388,0.193683684,0.172490671,0.0519886278,0.0124712987,0.00561544718,0.000182449818,2
-0.538096607,0.413074881,0.0587832667,0.414761782,-0.508410215,0.758036971,0.267289013,0.764908254,-0.698791862,1,0.315425456,1,-1,0.564536214,1,0.551879168,0.402768314,0.421449304,0.611703992,0.568866253,0.317959279,0.269540608,0.104492724,0.0853037909,0.0645942912,7.48634338E-05,2
-0.165864035,0.409344614,0.0388188139,0.401354939,-0.232337937,0.759997308,0.185299665,0.727990031,0.0699068308,1,0.214640424,1,1,0.604559362,1,0.606670439,0.703083932,0.681434214,0.645790219,0.667348146,0.720287681,0.634886086,0.227843717,0.178513616,0.175337538,0.000135034323,1
0.480785459,0.348615319,0.137769178,0.347877234,0.483997822,0.638941586,0.138711751,0.645908892,0.041426193,1,0.0443228967,1,1,0.704855859,1,0.69197917,0.462803483,0.440078497,0.727086484,0.69263649,0.335091054,0.342798322,0.258497715,0.0679918602,0.122116841,7.07507133E-05,1
-0.598878622,0.344483495,0.248475492,0.350586653,-0.478303492,0.661009908,0.831770957,0.657294631,-0.848790467,1,0.280698091,1,-1,0.713626146,1,0.716574252,0.518614471,0.571588397,0.892148077,0.792895377,0.372958809,0.334119558,0.116077907,0.0963341668,0.145137429,0.000303775072,1
0.0148224933,0.262819469,0.0657349378,0.261457533,0.160009459,0.466855139,0.389560848,0.471101791,-1,0.739344716,0.0522744432,0.678712368,0.291503251,0.664485812,1,0.672379434,1,0.954644322,0.979058504,1,0.768592775,0.676470518,0.246306464,0.19299686,0.181580499,0.000268131495,1
0.0805871636,0.21392256,0.0655961558,0.227937505,0.450309515,0.387684882,0.311992943,0.426418215,-0.829677582,0.645336866,0.283178747,0.672106326,-1,0.621328056,1,0.640379369,0.789004743,0.758597195,1,1,0.25798583,0.227499992,0.146620795,0.124159954,0.0882035717,0.000125467777,1
-0.210121855,0.339947581,0.156293407,0.344101131,-0.012306584,0.630171835,0.0776540339,0.63370347,0.0556258038,0.8979128,0.375073016,0.935939133,1,0.622871578,1,0.697318196,1,1,0.917406082,0.975673676,0.774507344,0.690044403,0.457450747,0.367552757,0.345539272,0.000319391489,1
-0.442246407,0.209853053,0.297438145,0.235317394,-0.590228081,0.389245123,1,0.432462394,-0.0825827271,0.523913562,0.41697064,0.610722423,-1,0.458687931,0.50901264,0.479677826,0.677894413,0.744625032,1,1,0.746493816,0.803326845,0.342337191,0.318148166,0.322073132,6.48200512E-05,1
-0.0795091167,0.283363611,0.0664502159,0.308139592,-0.360582143,0.528012276,1,0.579291284,-0.557480872,0.801260829,0.913188577,0.850496411,1,0.776756763,0.788380742,0.848796666,0.705381632,0.640274465,0.915090621,0.933912575,1,1,0.218399405,0.18836388,0.334829211,0.000170171261,1
-0.643135309,0.170400068,0.44200632,0.197722554,-0.151870251,0.282108992,0.0404614322,0.335246384,0.405841261,0.449322492,1,0.54728061,-1,0.418175638,0.315729052,0.496209443,0.832956672,0.867212892,1,1,0.90689975,0.640299082,0.241544291,0.193605855,0.0914076641,5.84423542E-05,1
-0.264166027,0.359167099,0.0102827381,0.378091782,-0.419032007,0.665716588,0.155084819,0.691846132,-0.395966262,0.947397172,0.000950396061,1,1,0.585025489,1,0.65227747,0.676940143,0.723017812,1,0.972182572,0.484545529,0.447297841,0.166713431,0.0219828691,0.124359451,0.000189334154,1
0.357633173,0.451625139,0.133321017,0.431973398,1,0.778779149,0.0484270602,0.754250944,0.257117838,1,0.214711994,1,-0.926625907,0.467924833,1,0.42455858,0.553200841,0.485891938,0.492255419,0.361383855,0.22021699,0.207844645,0.0453670025,0.0301437564,0.10321904,4.54485416E-05,2
-0.938854516,0.435472935,0.0404581055,0.442478418,-0.878106177,0.776405811,0.183059588,0.79118979,-0.968251646,1,0.39439109,1,-1,0.264504462,1,0.266257644,0.215205207,0.214621797,0.26187548,0.271006852,0.116384417,0.0894794464,0.0172647033,0.0123934485,0.0263626855,3.96072865E-05,2
-0.285064518,0.422191948,0.207295343,0.419398457,-0.269737929,0.766325712,0.377453268,0.765310466,-0.392310292,1,0.403509974,1,-1,0.337665588,1,0.302907348,0.342029452,0.361839622,0.315587491,0.237950131,0.318519741,0.168589115,0.0678987876,0.0402532667,0.0877863243,4.7147274E-05,2
-0.0411846787,0.407132238,0.0108306939,0.394370914,-0.185761407,0.744901359,0.0678126141,0.716452897,0.142353639,1,1,1,1,0.400201023,0.0352159776,0.430613339,0.364650816,0.317606032,0.148498982,0.129023686,0.152243644,0.0444471501,0.0247633327,0.0182297621,0.00567999389,6.92903996E-05,2
-0.389558882,0.362460107,0.065112181,0.369256645,-0.289349139,0.665110648,0.289837152,0.679898798,-1,1,0.53464973,1,0.260826975,0.508479059,1,0.538449526,0.285080582,0.260347158,0.149041325,0.162694156,0.157681257,0.131684184,0.00309096184,0.00256319414,0.0872115418,0.000143945217,2
-1,0.366662949,0.225499228,0.356396675,-0.928847432,0.661892951,0.14345479,0.663730323,-0.925191522,1,0.509628952,1,-0.820854247,0.593836188,1,0.585561872,0.310002595,0.281858385,0.197838217,0.182826862,0.145821735,0.101687692,0.0323093273,0.00486168824,0.0203193221,0.000114679337,2
-0.949944437,0.351100057,0.152746737,0.344778866,-0.992107451,0.653356135,0.191133037,0.645356297,-1,1,0.0412326939,1,-0.358999372,0.563277841,1,0.571951389,0.29384467,0.280206531,0.311569214,0.250600636,0.0952569321,0.0887199268,0.0625659227,0.0283768903,0.0263943374,0.000268697739,2
0.0518180169,0.370067775,0.0995324776,0.362259269,-0.27962786,0.698446691,0.476978093,0.677063763,1,1,1,1,0.130261675,0.632175326,0.645247757,0.624695778,0.214260414,0.207221508,0.254241049,0.217758119,0.0966266766,0.0740948245,0.0163040198,0.0126878759,0.0149114206,0.000255018473,2
-0.602842331,0.372274846,0.0861937255,0.386414468,-0.663977444,0.676438868,0.827028573,0.701910555,-0.723745406,1,1,1,-1,0.710058868,0.414443225,0.687595725,0.380831301,0.389961034,0.270209551,0.319441319,0.099938795,0.0664297566,0.0796077698,0.0580941066,0.0261047352,0.000110030174,2
-0.260896802,0.414442629,0.027695898,0.423764706,0.0804795399,0.739527285,0.206449375,0.759439886,-0.374863625,1,0.276535958,1,1,0.507016242,1,0.558881998,0.223928317,0.209545851,0.140766531,0.131768972,0.136990443,0.136170834,0.0322723947,0.00452213548,0.0268794578,0.00018325448,2
-0.331712723,0.473745316,0.048743058,0.444718748,-0.212745264,0.869893253,0.215163812,0.810666561,0.14266789,1,1,1,-1,0.709399164,0.416537762,0.458508283,0.316181093,0.323181212,0.581581891,0.522353232,0.197081342,0.169231355,0.043943949,0.00415712548,0.0318162367,0.000260621309,2
-0.936016142,0.441413134,0.00233443547,0.436396867,-1,0.796732187,0.186577976,0.773203731,-0.70517534,1,1,1,-0.162489176,0.267153382,0.420535564,0.285595447,0.195972621,0.198973611,0.200906605,0.212376788,0.08422295,0.0694873407,0.040318314,0.010228537,0.0365259424,1.46627426E-05,2
-0.410301119,0.40784055,0.0462101437,0.417528808,0.0445586853,0.738206685,0.30732426,0.772105873,-0.96707952,1,0.128071353,1,-1,0.466530919,1,0.466847479,0.324535161,0.307989627,0.284997165,0.253286302,0.271257788,0.166884661,0.0356851704,0.0297396593,0.0314805843,1.09374523E-05,2
0.373423845,0.411652356,0.0617795475,0.403322846,-0.19584614,0.766076624,0.263315558,0.732658744,0.641465604,1,0.0400102213,1,-1,0.484573126,1,0.440268815,0.345465451,0.335125715,0.268508315,0.272260964,0.170936048,0.0819800198,0.026364496,0.0161017757,0.0101401908,0.000252902508,2
-0.0389041938,0.411414802,0.0624624342,0.409418166,-0.702224314,0.768124521,0.00184119493,0.744134068,-0.0525102057,1,1,1,-1,0.487633735,0.610524416,0.461096942,0.441245764,0.381485462,0.598460197,0.589948058,0.238454506,0.212589234,0.14486745,0.0621973202,0.0812916011,1.61528587E-05,2
-0.738610387,0.423903286,0.0304996409,0.429869413,-0.561000943,0.751541138,0.0989724174,0.768846691,-1,1,0.208656877,1,0.611714184,0.425700516,1,0.400469601,0.488163978,0.468593717,0.647037387,0.613298476,0.268863142,0.276186645,0.0603331812,0.0351168998,0.102159828,0.000213354826,2
-0.956551671,0.428883463,0.011266564,0.440963209,-0.934382915,0.778332233,0.110486701,0.793338418,-1,1,0.35128057,1,-0.863793433,0.309804797,1,0.324274063,0.249190629,0.226071864,0.17074877,0.162409961,0.196268708,0.163139299,0.0650775731,0.0552536957,0.0459203497,2.01463699E-05,2
-0.630412877,0.407594413,0.0396703146,0.42007494,-0.477649689,0.752617776,0.247244045,0.760189056,-1,1,0.0743874162,1,0.606920838,0.325452596,1,0.343061119,0.283121973,0.291576535,0.358120114,0.363297254,0.208687246,0.147931829,0.0695553273,0.0280430131,0.0511007868,5.11407852E-05,2
-0.10349144,0.369987011,0.0365234874,0.392525226,-0.0786752924,0.694492519,0.12745516,0.722056866,-0.422114432,1,0.280732244,1,1,0.492495358,1,0.519905031,0.416060418,0.479410976,0.432856619,0.405763417,0.329490185,0.265117884,0.0918978751,0.0780356303,0.1313546,0.000254899263,2
-0.519862652,0.404388189,0.025610093,0.409377337,0.158604458,0.739576638,0.384277403,0.76143223,-0.724000633,1,1,1,-1,0.767875314,0.429375201,0.747650921,0.50003773,0.477946639,0.618363976,0.648259997,0.613043785,0.551046968,0.238312647,0.197455645,0.292117864,0.000385522842,1
0.309680194,0.362796068,0.0133016342,0.371517271,0.286151439,0.6840747,0.0530005097,0.698378146,0.024032224,1,0.72512126,1,-1,0.667552471,1,0.609438658,0.490699023,0.445042789,0.780242622,0.706434667,0.284652412,0.189862669,0.09634123,0.0773192197,0.0404583104,3.15904617E-05,2
-0.0494141877,0.436733872,0.0877410918,0.421150446,-0.191604495,0.806199551,0.581314445,0.76892966,0.302805007,1,1,1,-1,0.729225695,0.772466004,0.603644848,0.414546221,0.374003679,0.551881254,0.443271935,0.367148399,0.220323712,0.0593872108,0.045572225,0.0770298541,0.000236958265,2
-1,0.433398902,0.102575868,0.433275908,-0.86428982,0.775255978,0.104983017,0.781532466,-0.712678373,1,0.358056545,1,0.352866143,0.459766984,1,0.478131711,0.434851468,0.416558444,0.628748655,0.57569617,0.472194493,0.420088321,0.12604025,0.106321402,0.1784738,3.36766243E-06,2
0.224912688,0.414453566,0.0411233492,0.436951667,0.721634805,0.720695794,0.105802894,0.787543178,-1,1,0.256565154,1,0.323346883,0.725027919,1,0.755256355,0.797413826,0.866123199,0.908762693,0.877543867,0.856147051,0.599671125,0.0849228725,0.0714146644,0.212392524,0.00018671155,1
