label,scale0_kurtosis,scale0_mean,scale0_skewness,scale0_std,scale1_kurtosis,scale1_mean,scale1_skewness,scale1_std,scale2_kurtosis,scale2_mean,scale2_skewness,scale2_std,scale3_kurtosis,scale3_mean,scale3_skewness,scale3_std,scale4_mean,scale4_std,scale5_mean,scale5_std,scale6_mean,scale6_std,scale7_mean,scale7_std,scale8_mean,signal_mean
1,0.21488940937756709,0.42365333136523364,0.12140678079862062,0.42489248542465313,0.22527853334502784,0.76020657559214133,0.2731458281635063,0.76299890613590726,0.22139053372581233,0.98626376956690398,0.64902008602592187,0.98800136626049651,-0.29993596099597253,0.51623753536874772,0.72736533848462026,0.49966173286897592,0.29551778670078038,0.27518610485978001,0.11450845997626871,0.10208549931259127,0.062873726127877991,0.049120058670406058,0.032618285531151592,0.017011489951728076,0.016696236350319603,1.5516858241905389E-05
2,-0.65359349865292027,0.39708976113942135,0.17012798399956128,0.39971528351950592,-0.65905726565312273,0.71855920471674761,0.30720837499015702,0.72314062043005312,-0.67663539065312273,0.96491106883324329,0.54546077720032393,0.96865174614155869,-0.57681232669355198,0.54552502010776638,0.79227016330881028,0.54027002058585316,0.26914779190711619,0.25819778167746582,0.10885554204491765,0.099568333361456082,0.062904456779199855,0.051308655927642978,0.032160583891569922,0.017646155141084807,0.016475114485958311,4.3070063134420685E-05
