label,scale0_kurtosis,scale0_mean,scale0_skewness,scale0_std,scale1_kurtosis,scale1_mean,scale1_skewness,scale1_std,scale2_kurtosis,scale2_mean,scale2_skewness,scale2_std,scale3_kurtosis,scale3_mean,scale3_skewness,scale3_std,scale4_mean,scale4_std,scale5_mean,scale5_std,scale6_mean,scale6_std,scale7_mean,scale7_std,scale8_mean,signal_mean
2,-0.21896070483438007,0.3363046342137696,0.34996312170786059,0.65802203095455158,-0.23250627234328572,0.50145082973519384,0.40128956634504998,0.97922153565640191,-0.35390079607517894,0.30280625865241761,0.50311559577171128,0.58766257576141279,-0.3767539940931422,0.14474244944666734,0.78626780868027413,0.28417193857416601,0.12532641937898856,0.24469914119479336,0.13224144538372418,0.2164080108197427,0.21096129085101803,0.28003790312879862,0.37731567580657416,0.38776307438335694,0.67061472789201781,0.013249736808558402
1,-0.42415271271440319,0.19601543684651082,0.45829353045700189,0.23784539932595158,-0.43736030750704885,0.32177633414591167,0.48755355490777724,0.38618613795230261,-0.62444393760279604,0.39726525787124062,0.42816230946017386,0.44868645918996708,-0.74374678762335522,0.66024706847685621,0.73436472039473688,0.72879647850093987,0.90672414679276314,0.9939285163592575,0.33722449281161887,0.35858441116218281,0.27649577434797934,0.19732138268033364,0.2055437589946546,0.11498559937441259,0.34553601257783129,0.013627364940213082
