label,scale0_kurtosis,scale0_mean,scale0_skewness,scale0_std,scale1_kurtosis,scale1_mean,scale1_skewness,scale1_std,scale2_kurtosis,scale2_mean,scale2_skewness,scale2_std,scale3_kurtosis,scale3_mean,scale3_skewness,scale3_std,scale4_mean,scale4_std,scale5_mean,scale5_std,scale6_mean,scale6_std,scale7_mean,scale7_std,scale8_mean,signal_mean
1,0.011596179373296328,0.50026973129944308,0.34966525771410167,0.5159679709456646,-0.042990697116401126,0.7309376667078693,0.46636485765587593,0.75165427064900592,-0.1318291268736338,0.88690375507442487,0.57533630263089419,0.90824134582856253,-0.28487805624316903,0.91410966612886435,0.70706291433004576,0.92376855743208075,0.73137446165556363,0.72153432637009474,0.54654717507416473,0.50937365820495473,0.36131498659018163,0.30145964429419952,0.28067069015431456,0.17329112744125377,0.2113940660943843,0.00034316342765686598
2,-0.61173259144547598,0.30564999121502351,0.35028849964860093,0.31206011273372125,-0.68672120162133887,0.54564433716331062,0.4018561327307793,0.55519084850614542,-0.75016951940049681,0.85710030400104598,0.43446851913899059,0.86587853850679919,-0.71658409469796025,0.89252449578321125,0.81654318326686715,0.88497309345580544,0.29479666354765954,0.29294471900333419,0.21170890520806093,0.1979941012969077,0.11618877075706067,0.095542013894563932,0.071713882510133373,0.040498476547177364,0.047255036421899516,0.00055811764306104334
